EDO,NOMBRE_ESTADO,MUN,NOMBRE_MUNICIPIO,NUM_SECC_RUR,LNE,Densidad_LNE,Razon_LNE_PE,TC_LNE_2019,Coef_Var_LNE,Var_Prop_LNE,Autocorr_LNE,CP1 (ICE principal),CP2 (segundo ICE),CP3 (tercer ICE),TCE_municipal,Atipicidad
20,OAXACA,353,SANTA ANA,0,1626.0,170.4018551580804,0.9815888847542178,0.06413612565445026,0.020127918389986437,0.023191537721190425,0.8988605913096928,0.4048617009869672,-0.7941802245392516,-0.38005900154046013,G0,Tipica
20,OAXACA,385,SANTA CRUZ XITLA,1,3463.0,399.3469215828,0.9892508449610912,0.0889937106918239,0.02666033490117561,0.030505315693544643,0.9837076606569956,1.2734557941587896,-0.09618210059072567,-1.0235677999860235,G0,Tipica
20,OAXACA,223,SAN JUAN YATZONA,0,328.0,1287.42059686279,0.9866871262824698,0.061488673139158574,0.02317411310770057,0.027844317662150068,0.8954136662097943,0.5718128639718975,-0.5056593229338617,-0.4394695841410821,G0,Tipica
20,OAXACA,84,SAN AGUSTIN YATARENI,0,3205.0,628.499962721716,0.9883472968956682,0.09460382513661203,0.02742802158486396,0.0329648882065348,0.9905039158028316,1.5979728550300658,-0.16121632322209656,-0.9390983817256157,G0,Tipica
20,OAXACA,212,SAN JUAN PETLAPA,1,1833.0,1200.9958161970842,0.9517429859185029,0.1342821782178218,0.04792692725071049,0.05210781932282597,0.9369913713315488,6.351657167227441,-2.6251717348162367,2.0173253119582184,G3,Tipica
20,OAXACA,87,SAN ANDRES HUAXPALTEPEC,0,4372.0,1169.9515734886372,0.9896367846526556,0.08405653359781799,0.024983181284023003,0.028015160472508238,0.99062700018353,0.9621172646584687,-0.010763772031471998,-0.9627165320008879,G0,Tipica
20,OAXACA,104,SAN ANTONIO DE LA CAL,0,16813.0,2783.244429189895,0.9887101848027879,0.0649901817951479,0.020926004832011142,0.025436239312197784,0.9895745965083388,0.3715209699657517,0.09814587865952808,-0.5670717516358504,G0,Tipica
20,OAXACA,347,SAN SEBASTIAN TUTLA,0,12500.0,4367.658594626887,0.9897168075304414,0.042100875364735314,0.012920578755402043,0.014698807569563228,0.9732052410572438,-1.1032950378145807,0.32525054292474476,-0.46535285283227806,G1,Tipica
20,OAXACA,45,MAGDALENA APASCO,2,5418.0,1524.5129548660889,0.9869565536123642,0.056552262090483627,0.021081388958676433,0.025315886686973856,0.9719083801641352,0.31663026391571675,-0.1731899750207473,-0.5934229317353418,G0,Tipica
20,OAXACA,225,SAN LORENZO,2,3914.0,5138.020084202829,0.9832807892601564,0.16522774635308127,0.047029266541854325,0.05189302084593205,0.9676390267362818,5.10686013468474,-0.060250543150319406,0.19590314754047275,G3,Tipica
20,OAXACA,527,SANTO TOMAS MAZALTEPEC,0,1771.0,746.2074782306166,0.9759601871944786,0.06815440289505427,0.02784592928577611,0.03156256810685448,0.9045242412789932,1.7358440376970716,-1.235250486901602,0.26385011820704174,G0,Tipica
20,OAXACA,11,AYOTZINTEPEC,1,5063.0,2886.376550557435,0.9898371574513056,0.0632087358252835,0.019113422534908886,0.02160922341047011,0.9736471884895136,-0.06564634778915002,0.18388357901068256,-0.6988916416641834,G1,Tipica
20,OAXACA,132,SAN FELIPE TEJALAPAM,1,5452.0,1985.4474422855703,0.9902903891502882,0.04204892966360856,0.012834103779767113,0.01551156685200321,0.9347143245315964,-1.1734887357980919,0.07132992936544945,-0.8087473407860666,G1,Tipica
20,OAXACA,100,SAN ANTONINO CASTILLO VELASCO,0,4218.0,1385.0761909314685,0.9813612861388892,0.07711950970377937,0.02838541691865517,0.033637040360542936,0.9705888881476262,1.8192156054550739,-0.6769987514549682,-0.1646542580743629,G0,Tipica
20,OAXACA,568,ZAPOTITLAN LAGUNAS,1,2173.0,186.81150298726112,0.9750985811964492,0.06363191385217817,0.023588651215068087,0.026019741605999947,0.8823213092886536,1.0935940950608014,-1.2518339673306542,0.18856537275259175,G0,Tipica
20,OAXACA,502,SANTIAGO YUCUYACHI,1,828.0,341.3710910297248,0.9814232345593352,0.035,0.023794925725756304,0.022929577045763597,0.5669029816952104,-0.2070136831065144,-1.6747691192434842,0.6015922808197379,G2,Tipica
20,OAXACA,258,SAN MIGUEL AHUEHUETITLAN,1,1707.0,831.6279811777963,0.9755374700579528,0.007079646017699116,0.005727499745985345,0.0068254076059616545,0.5248108295370937,-2.383730524395104,-1.8265744718757277,0.9016341504907719,G2,Tipica
20,OAXACA,249,SAN MATEO NEJAPAM,0,780.0,460.59879448292435,0.9810691878192874,0.07883817427385892,0.027936029747917125,0.0296790974736365,0.9296260012984272,1.5357261085674567,-0.8233463708178317,-0.2745263668690329,G0,Tipica
20,OAXACA,149,SAN FRANCISCO TLAPANCINGO,0,1574.0,1806.9820984671383,0.9742401944369832,0.08327598072952512,0.02504024559559219,0.028029985415186497,0.8793177081017889,1.6142932338334788,-1.1336788552987236,0.41744163449856975,G0,Tipica
20,OAXACA,13,CALIHUALA,2,894.0,487.545461405597,0.9884771473049571,0.02522935779816514,0.010959513154089629,0.013104857852608662,0.9522087196325816,-1.5444677399946658,-0.16247664856958305,-0.916642943202056,G1,Tipica
20,OAXACA,74,REYES ETLA,0,2871.0,880.0464373193187,0.9860324215532696,0.053964757709251104,0.020506497799991825,0.024449154241170886,0.9420863011597368,0.20576648043713683,-0.4457693834329365,-0.5757211478566912,G0,Tipica
20,OAXACA,56,MARTIRES DE TACUBAYA,0,1055.0,1283.642710430491,0.9708233600965864,0.11169652265542676,0.04341002126003633,0.04422791702022042,0.7970204809866476,4.134257844498294,-1.8076337864689234,1.0153472108155628,G3,Tipica
20,OAXACA,345,SAN SEBASTIAN TECOMAXTLAHUACA,7,5956.0,1023.2500827334027,0.9886556708150162,0.011720740614914215,0.0058736228933301896,0.007235206721473981,0.4315318409638357,-3.13175809785941,-0.9174978446748379,0.22308299862198022,G2,Tipica
20,OAXACA,367,SANTA CATARINA MECHOACAN,0,3014.0,1280.5396747192067,0.987381112127826,0.09282088469905728,0.03202452916959128,0.037010630473647485,0.9163922299979244,2.0534157208995545,-0.43374329310821846,-0.49038036799304807,G0,Tipica
20,OAXACA,69,PINOTEPA DE DON LUIS,0,4525.0,2068.6886236829155,0.9706442393028526,0.11316113161131612,0.03503910492986504,0.04062761352735572,0.9121866382694124,3.5907141480689893,-1.328040959481768,0.7407429739384647,G3,Tipica
20,OAXACA,120,SAN BERNARDO MIXTEPEC,0,2169.0,260.40683694138045,0.9864033047251612,0.030893536121673008,0.010194704254618495,0.0121633681252476,0.6469099309417199,-1.8889090356730636,-0.9786418478115639,-0.21262548588129113,G2,Tipica
20,OAXACA,560,VILLA DE ETLA,0,8048.0,1275.9826914267014,0.9856990374069876,0.04587394411955816,0.01627129362534472,0.019785448703337524,0.9803436031988696,-0.36115823169737926,-0.2700832966836298,-0.6163669783359113,G1,Tipica
20,OAXACA,533,SANTOS REYES YUCUNA,0,870.0,1249.8719276348634,0.9741442552860712,0.09159347553324967,0.02688698092021181,0.031683707934055165,0.8632513712310362,2.024247525546526,-1.237649269049505,0.3840995375619807,G0,Tipica
20,OAXACA,117,SAN BARTOLOME QUIALANA,0,2121.0,408.1380623713723,0.9898104822305572,0.06743834927025667,0.02155226840443498,0.02543329662833224,0.970842184750176,0.3389412159364321,-0.1463336458300438,-1.0307944418770316,G0,Tipica
20,OAXACA,300,SAN PEDRO ATOYAC,2,3051.0,4731.6450018558335,0.9884203398803928,0.13125695216907676,0.035555652930713104,0.04257487865653911,0.9670761510782736,3.1336330123445353,0.25592460354243074,-0.2751897340111782,G0,Tipica
20,OAXACA,33,GUADALUPE ETLA,0,2088.0,586.9615165220354,0.9857792769404452,0.07186858316221766,0.02429063627222607,0.02926031250951192,0.9310675112159232,0.9462734304613176,-0.5063586316714406,-0.5889648803011266,G0,Tipica
20,OAXACA,162,SAN JORGE NUCHITA,2,2336.0,1046.3219876716498,0.9859588277956498,0.05510388437217705,0.01763826977770563,0.020542858844849583,0.9506019952938528,-0.17599953559052672,-0.2481797697656432,-0.6608002136778637,G1,Tipica
20,OAXACA,63,NAZARENO ETLA,0,3324.0,1108.9780669026984,0.9883568582505436,0.05289832119100412,0.0181971246672962,0.021317632166327937,0.9001245939752431,-0.3124457469306917,-0.3155151247707652,-0.6706201884824778,G1,Tipica
20,OAXACA,99,SAN ANDRES ZAUTLA,1,3065.0,795.7303639430875,0.9856089144069218,0.053626675833619804,0.01975038319007074,0.023552376543616613,0.9379584689090468,0.11348155344697558,-0.42605645356186633,-0.5701637635955554,G1,Tipica
20,OAXACA,283,SAN MIGUEL TLACAMAMA,1,2556.0,1714.0181527183038,0.9902213085541964,0.09699570815450644,0.028141836869916868,0.03308644372461386,0.985678655922391,1.5839964417649306,0.08110248494283068,-0.8966563023113248,G0,Tipica
20,OAXACA,172,SAN JUAN ATEPEC,0,1125.0,508.83561520612216,0.980663697585744,0.04166666666666666,0.014085198982067785,0.016554280282748784,-0.3768867538685924,-2.3829161986281866,-3.5013682817437823,2.4286777227264706,G2,Atipica en CP2
20,OAXACA,455,SANTIAGO ATITLAN,1,2168.0,1750.1732247672894,0.9873750868699074,0.04381319210399615,0.01398486295059155,0.017180381568445747,0.9851336476350148,-0.7601846047409289,-0.055124767182998184,-0.7417363228983772,G1,Tipica
20,OAXACA,245,SAN MARTIN ZACATEPEC,1,1149.0,516.2943278464103,0.9830601596457166,-0.004332755632582322,0.0066618582689994725,0.00812032307721768,0.2427537718632149,-3.1882030369471672,-2.0946372908903172,1.0404484487479098,G2,Tipica
20,OAXACA,171,SAN JUAN ACHIUTLA,0,359.0,91.07673365480257,0.9920036285652416,0.025714285714285717,0.013025983275608426,0.015703229666233214,0.8495053550182949,-1.5826042625184245,-0.3426871464327221,-0.9433213648456737,G1,Tipica
20,OAXACA,112,SAN BARTOLO COYOTEPEC,0,6987.0,494.23380947755584,0.984864915284116,0.07064051486362244,0.023775730816378262,0.0280419098254748,0.9801328769540136,0.9419977573928413,-0.4321757468008093,-0.6393653042046511,G0,Tipica
20,OAXACA,531,SANTOS REYES PAPALO,0,1690.0,1124.8019766985076,0.9917894654314722,0.028606208155812538,0.010865665637868177,0.012997884810742705,0.9350056273988668,-1.6966682367029557,-0.0030055137292801255,-1.0279525418465254,G1,Tipica
20,OAXACA,80,SAN AGUSTIN DE LAS JUNTAS,0,7103.0,2137.959457250852,0.987683948875876,0.07899134133373842,0.02380006714862404,0.029151985676279007,0.980664554374158,0.9842524735133861,-0.07592707928703885,-0.6214982819591484,G0,Tipica
20,OAXACA,197,SAN JUAN EVANGELISTA ANALCO,0,337.0,440.5815123209332,0.9764509830053228,0.11589403973509932,0.030128208208939106,0.035776317194709494,0.5149993443999851,2.1588382622147524,-1.8479681290260874,0.777806583475326,G0,Atipica en CP2
20,OAXACA,88,SAN ANDRES HUAYAPAM,0,3923.0,666.0778019346693,0.9878709889673442,0.07215086089095381,0.022063460609138892,0.02571617507648612,0.9873292682296524,0.5747333737497169,-0.178781848292519,-0.9066483389700981,G0,Tipica
20,OAXACA,526,SANTO TOMAS JALIEZA,1,2609.0,633.0542268179778,0.9861208811560456,0.044853824589507416,0.016435514202739126,0.01819948026508679,0.8251479332196595,-0.702629815686289,-0.6038324624254781,-0.4440525547603977,G1,Tipica
20,OAXACA,259,SAN MIGUEL ALOAPAM,1,1663.0,719.4731528004647,0.9856310327147484,-0.011296076099881092,0.00921576423485561,0.010960882308274314,0.5170714757688423,-2.7002034850719836,-1.4459231152462868,0.42976039633618435,G2,Tipica
20,OAXACA,359,SANTA ANA YARENI,0,646.0,484.27635016420714,0.9892002123593922,0.0253968253968254,0.008668985882817264,0.010459243938372643,0.8771948900737929,-1.9748477688955433,-0.3060174178822066,-0.8711585686963677,G1,Tipica
20,OAXACA,176,SAN JUAN BAUTISTA GUELACHE,2,4386.0,909.7503255278945,0.9862184832962207,0.05737704918032788,0.020377493927192257,0.02436578745775092,0.9823195820695833,0.27507300374293164,-0.23069268324676992,-0.6901421994466233,G0,Tipica
20,OAXACA,546,TEOTITLAN DEL VALLE,0,4712.0,326.10935716925223,0.989336833316666,0.06582221216919247,0.0202121806179308,0.02391232624281097,0.9881079613893159,0.1930313470500336,-0.10999188103877866,-1.064266440259137,G1,Tipica
20,OAXACA,128,SAN DIONISIO OCOTEPEC,1,8173.0,1085.1517821414857,0.98671213511153,0.058130502330398764,0.019754712192169937,0.023665679763816408,0.9445030803178088,0.13053032922984006,-0.271249199566022,-0.6228846527797274,G1,Tipica
20,OAXACA,183,SAN JUAN BAUTISTA VALLE NACIONAL,11,17208.0,3003.6815762711517,0.9907052128408476,0.037564063913174565,0.012704115524178787,0.014776794141999726,0.9806513736710686,-1.2707074851156903,0.7501852590564452,-0.721415310081397,G1,Tipica
20,OAXACA,302,SAN PEDRO COXCALTEPEC CANTAROS,1,592.0,371.0078279242431,0.9863270847061306,0.05338078291814947,0.018309619114202792,0.022358968313421015,0.5503445065578325,-0.6341302444244284,-1.219780980651335,0.09732719371838305,G2,Tipica
20,OAXACA,503,SANTIAGO ZACATEPEC,2,3473.0,1358.616444443158,0.977711816446004,0.056908094948265375,0.023417900595100204,0.02598130807515701,0.8854526985228474,0.8700748548434188,-0.9726282127819106,0.22850537298961865,G0,Tipica
20,OAXACA,559,CAPULALPAM DE MENDEZ,0,1129.0,415.67226496478554,0.9831517016415634,0.09611650485436893,0.032925972740089245,0.039222194525476484,0.9754073085689372,2.575123866867089,-0.6632810503168952,-0.4509812526445421,G0,Tipica
20,OAXACA,497,SANTIAGO XIACUI,1,1221.0,4292.388867538658,0.982779333861322,0.07862190812720847,0.027687249130732318,0.03218805257478054,0.9198090494447728,1.5934625392645452,-0.3780840047675707,0.24439643653314286,G0,Tipica
20,OAXACA,191,SAN JUAN COMALTEPEC,1,1926.0,4319.801925373847,0.9837205326765384,0.07238307349665925,0.029029255728472918,0.034413955638719705,0.8768028641351545,1.617019710816377,-0.48483059794173217,0.3639783041880834,G0,Tipica
20,OAXACA,409,SANTA MARIA DEL ROSARIO,0,351.0,572.1082099029295,0.9906439704915776,0.054054054054054064,0.01861566012036757,0.021585839961381026,0.823356943261241,-0.4875144079353029,-0.4026621086414298,-0.755562205058723,G1,Tipica
20,OAXACA,26,CUILAPAM DE GUERRERO,1,16722.0,816.7762716241627,0.982915498457543,0.07364365971107542,0.02363715131875554,0.02880746232664465,0.9930974020070984,1.1316329853694784,-0.39390207180543807,-0.4603971541166754,G0,Tipica
20,OAXACA,17,CIENEGA DE ZIMATLAN,0,2425.0,449.55051978620753,0.9846782992267245,0.03588210166595472,0.015911926410384716,0.019043369825708967,0.3232223951944928,-1.4283517667825059,-1.8656551809935513,0.7537784290744797,G2,Tipica
20,OAXACA,10,AYOQUEZCO DE ALDAMA,1,3940.0,523.7923610001095,0.984618145350646,0.058570660934981186,0.016317163963343432,0.01949019656821128,0.9716654369877514,-0.17861676494208517,-0.3169483291097147,-0.7414544627840238,G1,Tipica
20,OAXACA,155,SAN JACINTO TLACOTEPEC,0,1684.0,1306.1416706438965,0.994926247291584,0.0053731343283582094,0.0038639380470726673,0.004748471701595772,0.7816095921447858,-3.2894216982655817,-0.08281467886645585,-0.9338450080111659,G2,Atipica en CP3
20,OAXACA,229,SAN LORENZO TEXMELUCAN,1,4857.0,4000.757252657508,0.9759722243590191,0.0998641304347826,0.03360692162281294,0.037351290128932464,0.9573258315508753,2.942664843343109,-0.7238418515522749,0.6069823075998875,G3,Tipica
20,OAXACA,362,SANTA CATARINA CUIXTLA,0,1091.0,247.93106536839161,0.9906298994195692,0.04602109300095877,0.013508470250004142,0.01620094728786601,0.9193546397495541,-1.0924107078713294,-0.15008849573315822,-1.0902689023975287,G1,Tipica
20,OAXACA,458,SANTIAGO CAMOTLAN,1,2148.0,8580.874141558545,0.9835475540026228,0.05088062622309197,0.01812382223667776,0.02082298973058356,0.960720141821618,0.0406289132121941,0.2182293299535599,0.6772221638740897,G1,Atipica en CP3
20,OAXACA,312,SAN PEDRO JUCHATENGO,0,1239.0,832.1142669036102,0.9661402440603858,0.09646017699115043,0.040085730410722116,0.046427417666628716,0.9368384865672108,4.2890480210190045,-1.899668491331733,1.0414802891966928,G3,Tipica
20,OAXACA,31,FRESNILLO DE TRUJANO,1,792.0,437.63869053988157,0.979696990829046,0.047619047619047616,0.01940742315172819,0.022421553476823616,0.8769091582367602,0.17107093614376417,-0.9729155965463064,-0.07950284950778767,G0,Tipica
20,OAXACA,456,SANTIAGO AYUQUILILLA,1,1929.0,315.51856562665256,0.9922188235799676,0.05698630136986301,0.018012671204832468,0.021834680119565828,0.9763880955630037,-0.3494275928198529,0.06640904366327373,-1.2480539359008362,G1,Tipica
20,OAXACA,23,CONSTANCIA DEL ROSARIO,2,3016.0,1440.018466307893,0.9869688226394122,0.05160390516039052,0.017043988856708183,0.020209703971740624,0.8663089219346757,-0.4448160724558401,-0.3368404222744434,-0.4771880064947258,G1,Tipica
20,OAXACA,464,SANTIAGO HUAUCLILLA,2,434.0,106.18274780034285,0.98493389821136,0.03087885985748218,0.017174167836834734,0.021104961028768684,0.8781315383891305,-0.5405352559069613,-0.6996026841581025,-0.4321261714721592,G1,Tipica
20,OAXACA,240,SAN MARTIN ITUNYOSO,0,1785.0,1798.6768582364398,0.9903298135911108,0.04385964912280702,0.016792628678268216,0.020370991396173453,0.9467658834803084,-0.6019485757105801,-0.0693760559594218,-0.7775642260956779,G1,Tipica
20,OAXACA,430,SANTA MARIA SOLA,0,1125.0,241.94152611343785,0.9863134006766444,0.0292772186642269,0.008948023884462052,0.010430164104179013,0.7474322018765224,-1.9424784307902097,-0.7533642455443174,-0.45475993961858086,G2,Tipica
20,OAXACA,270,SAN MIGUEL MIXTEPEC,1,2069.0,3240.3786525132355,0.993354546872204,0.009760858955588092,0.0037402506792951385,0.003993530863671265,0.2699653750041753,-3.902598160003611,-1.0056633173045637,0.5211005515963502,G2,Tipica
20,OAXACA,142,SAN FRANCISCO LACHIGOLO,0,2692.0,281.76520491658175,0.9893205944390092,0.06867804684398571,0.02270532968570716,0.02726165666589838,0.9898693738979379,0.5836509736942118,-0.17089939305312873,-1.0254863913847196,G0,Tipica
20,OAXACA,495,SANTIAGO TLAZOYALTEPEC,4,4235.0,3151.625169900225,0.9822840398214912,0.028911564625850338,0.014576431981899445,0.017158559929563572,0.8829021716215615,-0.788665938857939,-0.4118134596183869,0.1494179331316876,G1,Tipica
20,OAXACA,224,SAN JUAN YUCUITA,0,568.0,298.96301834831837,0.9856258297279248,0.04797047970479705,0.016376095369524397,0.01965863151959233,0.9215319146748924,-0.4211352732680521,-0.506738975907664,-0.6788851749135587,G1,Tipica
20,OAXACA,391,SANTA INES DE ZARAGOZA,2,1139.0,1533.701121594957,0.9925644085861692,-0.00956521739130435,0.00528799846852554,0.006467681252801667,0.481153466115292,-3.593916254588807,-0.8820143139768034,0.035227308725030854,G2,Tipica
20,OAXACA,402,SANTA MARIA CHACHOAPAM,0,600.0,382.5204251945058,0.9899918170056896,0.03448275862068965,0.011480364268344766,0.013658434079997448,0.9396180783446928,-1.451378080079827,-0.1519766617768191,-1.0549388334271474,G1,Tipica
20,OAXACA,219,SAN JUAN TEITIPAC,0,1947.0,211.2896002213501,0.9889386106460568,0.04396782841823056,0.015413819877775384,0.01864315931575341,0.9584490460509896,-0.7148795226482997,-0.2316925591115383,-0.9912886877540179,G1,Tipica
20,OAXACA,284,SAN MIGUEL TLACOTEPEC,2,2405.0,608.4304063470497,0.9769886555133748,0.06841403820524211,0.01843496009235312,0.02207432638767939,0.9442510394179808,0.5886587242552683,-0.7858658514582677,-0.15978811780100954,G0,Tipica
20,OAXACA,78,SAN AGUSTIN ATENANGO,1,1510.0,88.50179369761975,0.983124589592313,0.022342586323628982,0.009125693018364241,0.0099898446476823,0.4031524286539109,-2.366108429956817,-1.6808762222765141,0.5152760218143533,G2,Tipica
20,OAXACA,36,MESONES HIDALGO,2,3347.0,997.9640052404504,0.9879880640276985,0.0595125039569484,0.01991728326865505,0.02350800621231286,0.9322287093011229,0.06247741094420053,-0.19916562440349814,-0.7250601056270224,G1,Tipica
20,OAXACA,86,SAN ANDRES DINICUITI,2,1690.0,1428.440246318478,0.9910183699939159,0.03617412630288167,0.011259180226718915,0.012974978316484632,0.9334689604397252,-1.542399893002442,0.10084243449190249,-0.9704349790761889,G1,Tipica
20,OAXACA,398,SANTA MARIA APAZCO,1,1205.0,439.04488511329765,0.9843682101695448,0.03968938740293356,0.01649081630307421,0.018982015368744762,0.9220258603635032,-0.4945191078873578,-0.5677177231609207,-0.5229172777697333,G1,Tipica
20,OAXACA,204,SAN JUAN LACHIGALLA,3,2279.0,160.4004851724057,0.9891881969308628,0.052655889145496536,0.020007013366784215,0.02382248534256826,0.9583486901219952,-0.040089988040474034,-0.15342395735745562,-0.9467786272179358,G1,Tipica
20,OAXACA,529,SANTO TOMAS TAMAZULAPAN,0,1708.0,210.1046636726519,0.988618938669512,0.08928571428571429,0.026356230623933604,0.029490295950851075,0.986292973176746,1.23898496919897,-0.1806478408293619,-1.0387618134667422,G0,Tipica
20,OAXACA,449,SANTA MARIA ZANIZA,0,1346.0,2307.931224342237,0.9541860977147276,0.11980033277870215,0.05271996587722338,0.0599233716525824,0.6727622087828204,6.436524070310213,-3.2141332912152785,2.8343944646438186,G3,Tipica
20,OAXACA,40,IXPANTEPEC NIEVES,2,1039.0,368.0049136781128,0.9847262345570252,0.02566633761105627,0.012152987711041022,0.014490730420136976,0.6520391311858759,-1.6090512524744234,-1.0596592705298506,-0.009392298406850571,G2,Tipica
20,OAXACA,510,SANTO DOMINGO IXCATLAN,0,511.0,3176.752685482803,0.9860597524885788,0.051440329218107005,0.026070739291446446,0.030871663223462003,0.6671994942290319,0.534053213781215,-0.9875168928340242,0.5221833720005901,G0,Tipica
20,OAXACA,233,SAN LUCAS QUIAVINI,0,1431.0,327.0191680153195,0.9901327295909222,0.04988994864269992,0.01719506735521016,0.020340559678986136,0.9664070556618692,-0.47838371547284064,-0.1411256353816398,-1.0666837117989572,G1,Tipica
20,OAXACA,532,SANTOS REYES TEPEJILLO,0,748.0,226.7257371718865,0.9719687849210972,0.07625899280575539,0.027688876312328654,0.033141527736537536,0.7453150506471004,1.9004676168453338,-1.826740649117247,0.7535335412859573,G0,Atipica en CP2
20,OAXACA,49,MAGDALENA PEÐASCO,1,2642.0,3056.955240391132,0.9924550631306216,0.023237800154918668,0.008948555117898722,0.010773219519785037,0.9032731868046779,-2.0780196043339663,0.2054536372458227,-0.724872002472665,G1,Tipica
20,OAXACA,107,SAN ANTONIO SINICAHUA,0,1079.0,211.6380524507485,0.9890151872940668,0.04961089494163424,0.014956789063932484,0.018414589153825902,0.9126395971207828,-0.7528108205465145,-0.285085141668211,-0.9484325227270101,G1,Tipica
20,OAXACA,393,SANTA LUCIA MIAHUATLAN,0,2135.0,1694.2388714161764,0.9829602868598596,0.09431060994361866,0.029024746347558507,0.03254155330993963,0.9680686734110224,1.934103566832979,-0.46294879303180136,-0.3429631595645545,G0,Tipica
20,OAXACA,280,SAN MIGUEL TENANGO,1,600.0,829.9943031404351,0.9919242342132004,0.04166666666666666,0.015216001416802785,0.018412687911757875,0.9726958291431198,-0.9033367009562316,0.06121717855404977,-1.1268980654315621,G1,Tipica
20,OAXACA,380,SANTA CRUZ NUNDACO,0,2157.0,2256.4831994835345,0.9919236385236091,0.03901734104046243,0.013691312835178696,0.01666775943052689,0.9708898209847944,-1.1184072954045572,0.17046031547477078,-0.922182660741106,G1,Tipica
20,OAXACA,528,SANTO TOMAS OCOTEPEC,0,2693.0,2822.768218689306,0.9903858960386386,0.02123625331816458,0.006746517298409519,0.008204532326819298,0.9433455162103744,-2.2251053892250736,0.14592428532347743,-0.7526033992058565,G1,Tipica
20,OAXACA,520,SANTO DOMINGO TONALA,4,5815.0,670.1752331246123,0.983359692059392,0.0568884042166485,0.016435365647186496,0.019156921899899745,0.9652516045146484,-0.1655081918100566,-0.26382832122798144,-0.6055027749403209,G1,Tipica
20,OAXACA,101,SAN ANTONINO EL ALTO,1,1790.0,606.1430004629266,0.9851293091492852,0.008450704225352112,0.010558665709380688,0.011859831509587023,0.7641640340779645,-1.9392579742317015,-0.8726962689258877,-0.1765667639799182,G2,Tipica
20,OAXACA,305,SAN PEDRO HUAMELULA,5,7311.0,1255.9832089087379,0.9835123415852222,0.04189824711415135,0.015451581602685066,0.01857514438109329,0.9260056363397736,-0.5145351735830533,-0.30626015098797127,-0.36142776392478987,G1,Tipica
20,OAXACA,500,SANTIAGO YOLOMECATL,0,1591.0,1540.7055724404736,0.9821271819928579,0.03378817413905133,0.011221871915622662,0.013830559952113323,0.9623306374179482,-1.0115789995813265,-0.4720242919887928,-0.38252903051874226,G1,Tipica
20,OAXACA,239,SAN MARTIN HUAMELULPAM,0,772.0,632.7540919871083,0.9923127592157764,0.013123359580052492,0.0079413668758878,0.00966269485516336,0.7256114783580846,-2.5976231305693993,-0.4809456710894128,-0.677816825449235,G2,Tipica
20,OAXACA,343,SAN SEBASTIAN NICANANDUTA,0,1226.0,776.3190172847817,0.9655055927086492,0.05055698371893744,0.01908611099456146,0.022972514989240828,0.14026101459951712,-0.06237084902612759,-3.3765118850402485,2.492592860149778,G2,Atipica en CP2
20,OAXACA,523,SANTO DOMINGO YANHUITLAN,1,1146.0,461.49672034033404,0.9897998271602546,0.011473962930273609,0.012935713359430877,0.014280950853717509,0.1601050971023299,-2.702660505877182,-1.9220111141704046,0.8083846728814358,G2,Tipica
20,OAXACA,102,SAN ANTONINO MONTE VERDE,3,5212.0,5473.7796988742075,0.9861436659105636,0.03433220877158166,0.010300471121323077,0.012089935803083209,0.9162412261977682,-1.409232262766942,0.2005162272939112,0.02068118834023236,G1,Tipica
20,OAXACA,482,SANTIAGO NUNDICHE,1,741.0,423.6711209664447,0.9923292669865243,0.00816326530612245,0.0072343484117696295,0.008605555318203251,0.7817464215234083,-2.694896030906836,-0.3465282038051287,-0.8215662951600735,G2,Tipica
20,OAXACA,91,SAN ANDRES NUXIÐO,1,1363.0,1695.15891132895,0.9887283623174522,0.020209580838323356,0.009374286383072805,0.01115704958279991,0.10243916906996653,-3.008549383165232,-1.8645186915028922,1.0494677599625222,G2,Tipica
20,OAXACA,565,YUTANDUCHI DE GUERRERO,0,845.0,364.0466778858155,0.9828245434548109,0.0602258469259724,0.02266428378645349,0.023793542230734675,0.2926197496274306,-0.36066133288980035,-2.0515046070162275,0.9226351300867577,G2,Tipica
20,OAXACA,253,SAN MATEO SINDIHUI,0,1537.0,751.87595643807,0.983116950382416,0.06884561891515995,0.02125239105400141,0.02464236238740583,0.5258577912457677,0.02331953988054643,-1.4403702842788524,0.4007356648149655,G2,Tipica
20,OAXACA,281,SAN MIGUEL TEQUIXTEPEC,2,712.0,194.80196712733658,0.9911433437854472,0.012802275960170695,0.008616331877348516,0.01047257393282577,0.6088495024768759,-2.6271086455576214,-0.7700574814870742,-0.3974624002375081,G2,Tipica
20,OAXACA,465,SANTIAGO IHUITLAN PLUMAS,1,297.0,45.27981623610108,0.9860882086402329,0.0033783783783783786,0.002917935241971396,0.003427679442060541,0.2626642164689865,-3.7319514462182766,-1.771186758560988,0.557442475981314,G2,Tipica
20,OAXACA,315,SAN PEDRO MARTIR YUCUXACO,1,1004.0,549.1604352126642,0.9907636762860298,0.03292181069958848,0.01163411647284722,0.013847361401457635,0.9612290214286128,-1.463129898764193,-0.01353848205216912,-1.1126583981079983,G1,Tipica
20,OAXACA,9,ASUNCION TLACOLULITA,1,585.0,813.3650430948468,0.9847616275302884,-0.033057851239669415,0.024891693482654083,0.028866416075149073,0.42307039399451,-1.0396541239665062,-2.219673141002877,1.2750798688884153,G2,Tipica
