EDO,NOMBRE_ESTADO,MUN,NOMBRE_MUNICIPIO,CP1,CP2,CP3,CP4,CP5,CP6,CP7,CP8
5,COAHUILA,29,SACRAMENTO,1.9441688078170118,-1.8235632627926635,0.4358979436831642,-0.23496712833095426,1.4226798756487855,-0.44340627681612954,-0.04898272339485814,-0.10524726600355447
5,COAHUILA,3,ALLENDE,0.298770109806287,0.03386663421244253,-0.0838681824040065,-0.5257388793886825,0.8441230600119579,-0.8478043393983716,0.2788386139338143,-0.040682519072332494
5,COAHUILA,10,FRONTERA,-0.8005954429009777,1.2078967244110006,-0.5863879668205614,-1.0389965435785866,-0.07605320378857569,-0.763440004182078,0.3261089499963508,0.01187461647562739
5,COAHUILA,37,VILLA UNION,0.1588079032696563,-0.35904505648852025,-0.8561902352216889,0.03633623049686737,0.3009206955310753,-0.10096301413421917,0.0564242376019902,-0.03150885998816426
5,COAHUILA,21,NADADORES,-1.0300547649022596,-0.731122044707125,-0.6196588393981834,0.06437138987192426,1.3331703498139476,-0.6717140271816026,0.4425409021348992,-0.009473531738118582
5,COAHUILA,8,ESCOBEDO,0.6175638751815415,-1.2480654917375762,-0.8875434533183199,0.3757445055590721,0.5040452354674533,-0.24146915837201263,-0.17123910995893646,-0.014086436205643486
5,COAHUILA,19,MORELOS,0.4953529521089789,-0.5353155776470859,-0.6035616522251325,-0.08936527591920512,0.546142090603319,-0.4884026350801431,0.25127644351245426,-0.07467283878379066
5,COAHUILA,20,MUZQUIZ,0.5909747347274742,0.5892216315078601,0.20126846030148363,-0.6221184309994515,0.5512299096851777,-1.1564891900168563,0.2708239929930894,-0.040887022028492925
6,COLIMA,2,COMALA,1.58048620582491,0.729821817140199,-0.4118604021246145,-0.3227511004981088,-0.560899979891872,0.19161241321646139,-0.24737788192165414,0.00926259127066102
6,COLIMA,10,TECOMAN,0.5842364558313188,1.6723874157911391,-0.2089953225316108,-0.5061475217310291,-0.5268551942978984,-0.39657815782611283,-0.03420944435608261,0.03224013991299513
6,COLIMA,6,ARMERIA,-0.05261740750495179,0.4568967647162684,-0.4599663991284073,-0.5105420284500788,-0.1628770966041224,-0.40139834546481307,0.07008948576745605,0.03783516296232465
6,COLIMA,7,IXTLAHUACAN,1.1237836099167944,-0.1796747403262564,0.08848524781154457,-0.2398423919844953,0.050062069533711305,0.4291932208185277,-0.22985696188583146,-0.06054974776687822
6,COLIMA,9,MINATITLAN,1.3809617016047737,0.0043254494881668805,-0.03455410493231549,-0.5097191460279664,-0.19434972786495466,0.2910627399787262,-0.30281485850531287,0.16283746290481318
6,COLIMA,4,CUAUHTEMOC,0.8687742106346479,0.5639103784339373,-0.3878317803041174,-0.3564199225402053,-0.12223064004488045,-0.3636429667192969,0.011770999596908392,0.015177681933111645
6,COLIMA,5,VILLA DE ALVAREZ,0.6168336947861379,1.5860697742815193,-0.1759661900090326,-0.8475164078290471,-0.5309228803390627,-0.6363490161416746,0.028105603418779896,0.01565225733468239
6,COLIMA,8,MANZANILLO,0.6381145868247474,1.5851083802109625,-0.022938956351503042,-0.171194328889169,-0.3931046272287344,-0.91692380594291,0.10865289474191071,0.015824386904562438
6,COLIMA,1,COLIMA,0.569144004963705,1.5436434722900636,-0.12423311733632762,-0.5120008016396703,-0.3789216025648622,-0.8795272403284137,0.0481357474269178,0.06187193891995651
6,COLIMA,3,COQUIMATLAN,0.8565876390206875,0.6751647311457493,-0.35682037971937086,-0.42720196530139415,-0.05579437053220283,0.01461782123910588,-0.12981042999811246,0.060253095301214636
7,CHIAPAS,78,SAN FERNANDO,1.9409809067366557,1.0323130916811292,0.20643928526406705,-0.518014354522764,-0.2461329730059669,0.07049041741520538,-0.5452938454868014,-0.05344843883200087
7,CHIAPAS,100,TUMBALA,-1.2376758648649224,1.3550332255478508,0.005517824915440399,-0.7393183020602638,0.3939402397365159,0.1402582828811499,-0.06054330132888164,-0.01177890621206151
7,CHIAPAS,102,TUXTLA GUTIERREZ,-0.46776705868816,1.911057272210555,-0.4351155030673069,-0.8310143926623172,-0.7522324554636476,-1.6571061802711562,0.32849190227936514,0.04249591506243864
7,CHIAPAS,103,TUZANTAN,-1.839416322594536,1.3752813713808971,-0.2827611112690629,-0.11875584986615789,0.4495665409870139,0.15645993156797813,0.16515393616049304,0.017882046913035923
7,CHIAPAS,107,VILLACOMALTITLAN,-1.1472084947460497,0.9455297375576074,-0.36129767130220214,0.04552873467285483,0.5237015310679044,-0.2365482992401881,0.3204780347357321,0.002347584210856785
7,CHIAPAS,25,CHAPULTENANGO,-0.5634052082200419,0.24572579708965206,-0.15588993895496486,-1.3403471407270413,0.7653952578473213,0.4591044753164272,0.3108863899160745,0.01978218848619789
7,CHIAPAS,7,AMATENANGO DEL VALLE,-1.0106254251471418,-0.06567671351942346,-1.1236685967674556,-0.13273642622280532,0.15554265384416432,-0.0869022862438937,0.2718657223241572,-0.021138250227778814
