EDO,NOMBRE_ESTADO,MUN,NOMBRE_MUNICIPIO,NUM_SECC_RUR,LNE,Densidad_LNE,Razon_LNE_PE,TC_LNE_2019,Coef_Var_LNE,Var_Prop_LNE,Autocorr_LNE,CP1 (ICE principal),CP2 (segundo ICE),CP3 (tercer ICE),CP4,CP5,CP6,CP7,TCE_municipal,Atipicidad
15,MEXICO,60,NEZAHUALCOYOTL,0,852207.0,24276.021766499027,0.9885120728368896,0.04455949785071575,0.014497194067646288,0.01738938518598435,0.9865186462241984,-1.435399565018778,12.733598422834449,-7.586648227360848,0.3196950696910489,-1.5413009625963068,-3.239301707676308,-0.06945177945305528,G3,Atípica en segundo ICE
15,MEXICO,94,TEPETLAOXTOC,6,21886.0,971.1961062627852,0.9860363737461321,0.08148440974452735,0.024869540921922083,0.02930471411485022,0.9961289773742948,1.059580349565326,0.14104014416780872,0.1419682971138404,-0.4103328421578661,0.12890556132177078,-0.021446228667901662,-0.028635286908065823,G1,Tipica
15,MEXICO,120,ZUMPAHUACAN,9,12198.0,452.9636088077506,0.9869996698402279,0.06263611812875686,0.0207661439761794,0.025131761171767027,0.9750334999343382,0.39359907620736606,-0.03923544098677447,0.5466380760941666,-0.3198739947275965,-0.03692940881288855,0.03608168488988591,0.10404244126760744,G1,Tipica
15,MEXICO,41,IXTAPAN DE LA SAL,10,26741.0,599.5602825963648,0.9843041841720452,0.08131823695915892,0.02632862552881256,0.03184840876766894,0.9899111625359056,1.2408314416072237,0.008914245485796458,0.3019104530728576,0.05312118834582552,0.10266022929458524,-0.00808383717946215,0.03122716340093421,G1,Tipica
15,MEXICO,53,MALINALCO,11,19450.0,344.0536050408072,0.9864968800029178,0.08073567816858365,0.026405731286238902,0.03153222668081637,0.9859621098245606,1.1084910429946389,0.0053247386265455636,0.5782213824971639,-0.09298363581047438,0.3590092585882831,-0.025567589917558857,0.021210701911506445,G1,Tipica
15,MEXICO,105,TLALNEPANTLA DE BAZ,0,552269.0,11662.396781942176,0.9881169299503706,0.0440894000922586,0.01421817314513346,0.016699005841821053,0.9818001779793168,-0.9632205567956128,6.775789127035457,-3.66775964693877,0.09196418240389667,-0.817540145144739,-0.4429901729145847,0.1230282008796726,G3,Tipica
15,MEXICO,83,TEJUPILCO,31,56759.0,134.9033793632447,0.9883390174415556,0.05651210840794445,0.017555806755117868,0.0206267732261432,0.9889118173180894,-0.022516263323322683,0.6239092271533093,1.9903978488326477,0.8604599203637164,-0.14013860781052329,-0.31079387569407496,0.03457761897236381,G2,Tipica
15,MEXICO,106,TLATLAYA,30,25352.0,43.13027666647596,0.9877106093381064,0.052780200157800765,0.0167173212429868,0.019387239303888148,0.9827036625628578,-0.09311786285599186,0.3402183541309423,1.9613115325935817,0.7747025394389927,-0.28935486650293585,-0.4097493281891643,0.058444012748875264,G2,Tipica
15,MEXICO,112,VILLA DE ALLENDE,21,34076.0,130.7136998275432,0.9858726445451629,0.07855922010508325,0.02557905751012383,0.030496193680685558,0.9907730075804876,1.0448743650795789,0.18052395847516853,1.1623124042644783,0.5586370098240956,0.23447405531333346,-0.18783048742525446,0.011063227065863344,G1,Tipica
15,MEXICO,103,TIMILPAN,10,13040.0,185.93941825609755,0.9872378917269059,0.09267638679403384,0.029129935016048082,0.03260215198942122,0.9822835529339984,1.4416572716764624,-0.053075300834978564,0.5863662669715699,-0.20675048336558047,0.6754859805926261,-0.01791125269350911,-0.10446507904162124,G4,Tipica
15,MEXICO,49,JOCOTITLAN,16,48208.0,317.32615795296834,0.9886310850169644,0.0876274704449057,0.02759763992124652,0.032789938070304114,0.9939202416702544,1.1672164676663628,0.3958901060199137,0.9753338253539546,0.06569194172448599,0.6936952129745242,-0.059071611277285815,-0.07138916622797614,G1,Tipica
15,MEXICO,43,IXTLAHUACA,24,110000.0,646.7576381834564,0.9898115317486442,0.08351966588193575,0.026191300025653445,0.031108192775716782,0.9933281786697497,0.8799724186148371,1.0806805223531146,1.3490844963385815,0.5627085369694473,0.7324734899990679,-0.0886256595603851,-0.08543165217101929,G2,Tipica
15,MEXICO,91,TENANGO DEL VALLE,3,60489.0,1284.369591237734,0.9900238485549784,0.07082920266251239,0.022337670295678458,0.02696437878308359,0.992539499066399,0.4527886277798489,0.6089035673730101,0.12461489424321487,-0.8512335077280998,0.37138888934539377,0.17660736593090867,0.051295729642534274,G1,Tipica
15,MEXICO,102,TIANGUISTENCO,7,55063.0,1758.3354613837093,0.9871552181753224,0.09124239481559286,0.027998293124118938,0.033557755064554204,0.9943174274239732,1.3157643158321517,0.6772054660188295,-0.04429568808248868,-0.3588712629006495,0.468706911819928,-0.2081072283929651,-0.10861359931946436,G1,Tipica
15,MEXICO,26,CHALCO,0,248293.0,3977.4544223452012,0.9876629162997308,0.07976481946153746,0.025146571816572982,0.030179745037682438,0.9919171756242676,0.7521999579168391,2.4467214634237795,-1.2679656830537245,-0.31840365113617514,0.332919266405276,0.395587463735496,0.017240920610418167,G1,Atípica en segundo ICE
15,MEXICO,86,TEMASCALCINGO,26,49035.0,445.35863722088965,0.9865769563434682,0.09262890503141853,0.028447113095303945,0.03349053973357853,0.9884252128026428,1.3931147333109388,0.5211674991618113,1.3496562740329303,0.8157882012249313,0.5286308830864821,-0.4325018870985466,-0.17742633813498876,G2,Tipica
15,MEXICO,29,CHIAUTLA,8,21652.0,1366.97442398574,0.9845829937957497,0.08509572015635962,0.02601051639252787,0.030568115173303406,0.9925888861500114,1.2583749198365364,0.2274896445119529,0.023427268731225914,-0.16854592464393273,0.03517575377606897,-0.2345445181201352,-0.06576206105650001,G1,Tipica
15,MEXICO,57,MORELOS,16,22424.0,220.72807097078706,0.9865918841955759,0.09385365853658537,0.027404892450067456,0.03126251756733182,0.9924359677957636,1.3901294535896918,0.12530384082266766,0.9209670224921424,0.15128928584792475,0.4511934986082949,-0.13536107364911587,-0.2006294275940707,G1,Tipica
15,MEXICO,124,SAN JOSE DEL RINCON,41,66728.0,202.57205102286298,0.9877624218983893,0.06458200382897256,0.01979907398838003,0.02390577857574215,0.9933596109810052,0.275793974019255,0.8725013173300277,2.459712714512027,1.509005817779098,-0.04117433636909247,-0.6473726937693572,-0.05202452072674084,G2,Tipica
15,MEXICO,115,VILLA VICTORIA,40,67972.0,318.61272328999365,0.985830049309114,0.08716931640062697,0.027570726333697712,0.03287080659337168,0.9967072354169764,1.2752887165318632,0.8109311355009109,2.119188976324555,1.7156743325238066,0.3673229082170763,-0.7410376766069898,-0.13151158190525886,G2,Tipica
15,MEXICO,113,VILLA DEL CARBON,13,33869.0,349.5717075337738,0.9861708347250716,0.12889140723951736,0.035177438482784866,0.04113684947162338,0.98914999555728,2.488996095000913,0.2063570964946119,0.5750953871625977,0.1000893107756234,1.0572192835948968,-0.10673279219118942,-0.5477721536902026,G4,Tipica
15,MEXICO,34,ECATEPEC DE MORELOS,0,1234991.0,13617.495605466345,0.9885588448054379,0.05193711158962058,0.016778622759264727,0.019925618567222303,0.9891543677772816,-1.1135957520834132,11.558267894102269,-5.184951935192634,2.1249790765427683,0.034781043028672264,2.79546859523895,0.24415227191572364,G3,Tipica
15,MEXICO,96,TEPOTZOTLAN,3,58872.0,632.0049468266462,0.9868117110010892,0.09315755268777272,0.0281824660828516,0.0332421961594408,0.9956809968792416,1.415032517756427,0.2475053967093124,0.018317611791454143,-0.4815953935591205,0.5585348239210323,0.36259998150236217,-0.08964386638738579,G4,Tipica
15,MEXICO,5,ALMOLOYA DE JUAREZ,37,114448.0,464.72726461670027,0.9888148171191796,0.09231121630907843,0.02885002491221145,0.03436769476131797,0.9920848943878752,1.23437652229439,1.2382181113214952,2.0197871665294325,1.4292581282987913,0.8410508630106327,-0.47578030583754205,-0.18706717374353535,G2,Tipica
15,MEXICO,114,VILLA GUERRERO,16,43489.0,714.6441423753081,0.9863808069415622,0.09823480390918962,0.031326789251775226,0.03763615849510563,0.9945974050070412,1.7122531334108548,0.38418005447558223,0.6597613628350323,0.28129236492495946,0.7143788197430904,-0.25837174937295,-0.1092624771444162,G4,Tipica
15,MEXICO,18,CALIMAYA,1,39536.0,2021.900153829453,0.9854694440578432,0.10608773500447627,0.033242584458992634,0.03999780963655485,0.9956216753531654,2.0179168101439786,0.477977975758513,-0.6321563292115483,-0.5381035697813096,0.6804502462098343,-0.24459422143933846,-0.14058922355159614,G4,Tipica
15,MEXICO,1,ACAMBAY DE RUIZ CASTAÐEDA,25,46139.0,134.60063941382003,0.9863879682987291,0.08710711088073135,0.02667405142442771,0.03158863004028358,0.9935085607491132,1.21878450571691,0.3780368449420653,1.4070821709564931,0.7574060192787545,0.3824015965916323,-0.27168143408642864,-0.12222584360674657,G2,Tipica
15,MEXICO,3,ACULCO,22,33552.0,112.20051214325859,0.9863178512884408,0.09073177074867526,0.030073275275857726,0.035490535144704245,0.9842571382902752,1.4992767673254153,0.20462432832020547,1.1693458547400948,0.6396780985774317,0.6536366816178529,-0.29799916823460165,-0.05346279022242547,G4,Tipica
15,MEXICO,4,ALMOLOYA DE ALQUISIRAS,9,11745.0,229.60860480567712,0.9832276677270906,0.06928259286234523,0.0257246588918168,0.029747103109834163,0.9392672703813412,0.9806385730492782,-0.3831124003705077,0.19398809487579047,0.19130581449952588,0.04474663728444732,0.0594417681820577,0.1390607545579259,G1,Tipica
15,MEXICO,8,AMATEPEC,23,20015.0,55.18707493651187,0.9880329035769684,0.046754876836985516,0.014453015573574991,0.015886649719660938,0.9722486239548199,-0.3666514238716157,0.1864443465126091,1.6119138383901328,0.32817266619725577,-0.4110831669343321,-0.17440274041964496,0.07676142112950153,G2,Tipica
15,MEXICO,81,SULTEPEC,20,19215.0,39.65018189179825,0.9828710022684052,0.056930693069306926,0.01831848758804252,0.02161160925706072,0.965936622126664,0.3494326130122684,-0.15519408671212562,1.0234870343695928,0.6989635788845321,-0.6265436662714514,-0.0668516032404636,0.08006995361631239,G1,Tipica
15,MEXICO,125,TONANITLA,1,8607.0,1772.846666442385,0.9879085304574704,0.08949367088607595,0.027969524068147816,0.03376026132509945,0.9937970326259286,1.2763249147089235,0.3253294732199722,-0.2756773153680534,-0.9023440588206196,0.5018941781067721,-0.2880625894211993,-0.0695333438363312,G1,Tipica
15,MEXICO,110,TULTITLAN,0,364549.0,8312.905726034835,0.988770409994688,0.05213197647235386,0.016654079977456833,0.01988607182154181,0.9886394530626144,-0.5050330244434424,4.599594753393836,-2.446192636936709,-0.3693800613801793,-0.4826794416291639,-0.3750055634861373,0.10718324948971904,G3,Tipica
15,MEXICO,27,CHAPA DE MOTA,13,21077.0,154.29352896416378,0.9864857281878182,0.11992561105207225,0.03587861254382473,0.041627900521435904,0.9891983090484144,2.3817185783303305,0.043401707412740465,0.6271007561361631,0.09318948086447072,1.1394329528696456,-0.14352722457139866,-0.3356897943380208,G4,Tipica
15,MEXICO,70,PAPALOTLA,0,3896.0,1393.7535539530613,0.9833234908540054,0.09009513150531616,0.02682452461748651,0.03178710483470449,0.9940517708073648,1.4938721311210748,-0.07003503463254833,-0.4995931596378462,-0.5568591492375665,-0.03983758756018939,-0.061540124514862175,-0.08975687244589238,G4,Tipica
