EDO,NOMBRE_ESTADO,MUN,NOMBRE_MUNICIPIO,NUM_SECC_RUR,LNE,Densidad_LNE,Razon_LNE_PE,TC_LNE_2019,Coef_Var_LNE,Var_Prop_LNE,Autocorr_LNE,CP1 (ICE principal),CP2 (segundo ICE),CP3 (tercer ICE),CP4,CP5,CP6,CP7,CP8,TCE_municipal,Atipicidad
14,JALISCO,91,TENAMAXTLAN,3,6272.0,888.5992240543311,0.9792322188383816,0.07434052757793765,0.021475098464112573,0.0256960444797462,0.9583619210921585,0.9906766210434219,-0.3633466683762344,0.2214991971326954,-0.21268774628123271,0.9925296734062826,0.069280396635814,0.015084929600050203,-0.0466899099533885,G1,Tipica
14,JALISCO,5,AMATITAN,4,11141.0,211.9182580677703,0.9866585145346044,0.0959079283887468,0.032847180513396225,0.03812979002861853,0.986636431349134,2.356899526679201,-0.12992293969584778,-0.24397547464002856,-0.3693252195277765,-0.8840994188732841,0.21770124426661835,-0.06983707371546201,-0.00615084684653569,G2,Tipica
14,JALISCO,20,CABO CORRIENTES,4,8849.0,15.32177882348788,0.9858928520000344,0.05332698488275205,0.01837609586078184,0.020264112717387667,0.9621785680962862,-0.12255964895158115,-0.3450322886087162,-0.4370511348721613,-0.5331205451785945,0.30818001887973817,0.3499848699519215,0.2278962199737426,0.1033587426606159,G1,Tipica
14,JALISCO,70,VILLA PURIFICACION,5,9805.0,37.55300759589632,0.9808282708985906,0.0977384684281236,0.03233618704162848,0.03689888938430105,0.9815324879953096,2.577389180194784,-0.44993641412041135,-0.058971994945566826,0.054184846090698416,-0.04024284044034819,0.2631939160948722,-0.04766971691180625,0.033869280373509565,G2,Tipica
14,JALISCO,44,HUEJUQUILLA EL ALTO,4,6894.0,19.93623742156328,0.9776867550921691,0.16452702702702704,0.0501345581940323,0.05692020958355753,0.9930421707586518,5.899921634050733,-0.4719877454197702,0.2937126233785691,0.3850188968137139,-0.8561989706303255,0.25455198649818783,-0.7091771696547934,0.04216733797134101,G2,Atípica en ICE principal
14,JALISCO,63,MEZQUITIC,6,13993.0,13.184356303186322,0.9731963731804464,0.19782571477486727,0.059856671873926716,0.07113305524112055,0.9900740450572226,7.981056607849353,-0.5592726632205726,0.6015870401594222,1.0113862315215894,-1.0847457608954023,0.18892973551585526,-0.9404000496917873,-0.205035459806988,G2,Atípica en ICE principal
14,JALISCO,115,VILLA GUERRERO,4,4311.0,7.140095606750402,0.9777417761546174,0.11712878984192795,0.03570020704542418,0.04032201483254691,0.9896753769165936,3.4167838045226633,-0.5847601875663526,0.10932811167491474,0.1606150091925838,0.19275111977388884,0.2958108377540699,-0.2549975567458848,0.06186133454294952,G2,Tipica
14,JALISCO,19,BOLAÐOS,2,5642.0,1861.0358194065545,0.9746027519647464,0.1368124118476728,0.04742124083202845,0.05665100737625159,0.9862240389564464,5.487850419584419,-0.20707794027678647,1.2085822548934482,0.4543918222138451,-0.3559431515489837,-0.4153683927362725,-0.2025637948713055,-0.17875826075867096,G2,Atípica en ICE principal
14,JALISCO,105,TOTATICHE,4,3808.0,9.949473032512373,0.9728742408571498,0.13131313131313133,0.04062692201243805,0.04630217574665745,0.9798845820642242,4.498315491322084,-0.8183344364992434,0.4677088165048371,0.5888455066956121,0.4467299128954606,0.27318381802839176,-0.3082201058476668,0.0220490972953312,G2,Atípica en ICE principal
14,JALISCO,26,COLOTLAN,6,14586.0,63.94168513433981,0.982199300870364,0.11224645417111484,0.03460182712502215,0.04100885330783066,0.9972385885912446,3.0851345937519685,-0.259378601217058,-0.19381944878042856,0.020416558828496432,-0.3908911231912877,0.2502849625989333,-0.23006217099936385,-0.07523010465933598,G2,Tipica
14,JALISCO,82,SANTA MARIA DE LOS ANGELES,2,3191.0,641.8796394780236,0.9779863164346626,0.13477951635846372,0.038405503370843336,0.0445017566500095,0.9890044254023388,4.037673582928701,-0.35918387541990704,0.3742046939238243,-0.021549214450634,-0.0064459149274488795,0.13540015174664974,-0.5234309676403139,-0.01731028931836881,G2,Tipica
14,JALISCO,43,HUEJUCAR,2,5197.0,758.2631090176097,0.97481925467056,0.17260830324909748,0.047090555853065735,0.05377711455003506,0.9926139421419504,5.775232945225503,-0.3560692017201752,0.6181200672562476,0.24350485396170524,-0.13810885371128173,0.1093699776811313,-0.9447515854367085,0.0228112191410946,G2,Atípica en ICE principal
14,JALISCO,32,CHIMALTITAN,2,2522.0,962.9274239920568,0.9746151728321552,0.07319148936170213,0.024008424287522586,0.02633495231454037,0.9792041113950412,1.4515220341449055,-0.594722786533879,0.5489604993559404,0.037963129703437286,1.500821280535352,0.03706836326180468,0.23354235956982625,0.1111297603359752,G2,Tipica
14,JALISCO,78,SAN MARTIN DE BOLAÐOS,3,2396.0,5.678955948790788,0.9744294993535212,0.13878326996197718,0.04876370582839817,0.05722830712477256,0.97697961176239,5.6576072956982895,-0.8233696809242003,0.6717038512289037,0.6904584025749312,-0.5169533128669154,0.2038130976436712,-0.17648128897188356,-0.11139289751130847,G2,Atípica en ICE principal
14,JALISCO,66,OJUELOS DE JALISCO,11,20730.0,62.47819684662689,0.9877827546017891,0.09618740415631112,0.030588480144375776,0.03628201371771191,0.9912677107646478,2.027754345702065,0.09329117492859014,-0.7603310735903049,-0.0597954703340786,-0.8596519379818086,0.11326252361626885,-0.18464267999920708,-0.05561850147611369,G2,Tipica
14,JALISCO,110,UNION DE SAN ANTONIO,7,13687.0,49.604040284622705,0.9874012333605188,0.09997589005866753,0.03214402070176044,0.03792730357977355,0.9894247188939276,2.3065986794200537,-0.045218844525783584,-0.5228425632010439,-0.2637722818052679,-0.9282611645378892,0.2058525607736098,-0.18671326879404992,-0.04734402318699543,G2,Tipica
14,JALISCO,36,ENCARNACION DE DIAZ,14,37312.0,67.9802684368437,0.9887778552898004,0.08965597803866597,0.028580872390163957,0.032976159838127,0.9837858094224544,1.5443526046974194,0.2767402809513305,-0.957120708155266,0.07684619421998641,-0.8172290719136318,0.1174736510409508,-0.18522453059284807,0.02178708648690545,G2,Tipica
15,MEXICO,89,TENANCINGO,20,70706.0,1680.0577577159036,0.989941984457654,0.07081629562320158,0.02307153138506776,0.027727420305589848,0.9906875018142216,0.5326005574617881,1.127217311705483,-0.8711325105767499,0.27238739140073914,-0.5183506859207541,-0.4714964786142393,-0.05277213122006049,-0.05026822994843205,G1,Atípica en segundo ICE
15,MEXICO,21,COATEPEC HARINAS,23,27336.0,196.07120531064427,0.9839933019941725,0.09492910358086998,0.031342425282659125,0.037539477145251306,0.9882549347082902,2.2747713066829993,0.1972240205895745,-1.0786540858458171,0.9683851889032092,-0.4325568144121922,-0.3205751980157616,-0.14003526351120496,-0.09681866925537508,G2,Tipica
15,MEXICO,119,ZINACANTEPEC,11,133898.0,1395.1422408633953,0.9886046972666964,0.0849762176791372,0.0262834972894139,0.03136549941260206,0.9944958428108901,1.213436950843383,1.218825759240935,-0.2905417601264691,0.058198315963129826,-0.5769752942052191,0.3195057588805864,-0.10544764728706947,-0.047424729037697136,G2,Tipica
15,MEXICO,61,NICOLAS ROMERO,11,289027.0,2679.486239715879,0.9905051255236051,0.06833370296444148,0.022047839767826555,0.026517324973132216,0.9957068771672694,0.2596830743708568,2.5986780150600564,0.22451288541077066,0.2807504307081428,-0.48027253678984905,0.7739710663086584,0.08505754649249245,-0.0385469560434966,G1,Atípica en segundo ICE
15,MEXICO,25,CUAUTITLAN IZCALLI,0,408454.0,5206.658866983737,0.989618435719444,0.051892331781284766,0.016461336068513875,0.019483409498723125,0.9915963998540336,-0.7242986190871907,3.830322297845942,1.6970950700267842,-0.2272211839643981,0.19237559625619946,0.9663675886783316,0.2549761435149655,0.01907465631189377,G4,Tipica
15,MEXICO,24,CUAUTITLAN,0,84091.0,5534.152951952647,0.9878639623518978,0.0756350891555169,0.02403360567796896,0.028532918329042933,0.9937476130751072,0.8222907983282894,1.980162202650673,1.3757871308622205,-1.039943753070596,-0.09311773855947393,-1.1083133073568647,-0.08355341653934771,-0.024779138788549968,G1,Atípica en segundo ICE
15,MEXICO,111,VALLE DE BRAVO,11,52486.0,220.39473588963833,0.985284254689596,0.08162802679031426,0.024937922069274726,0.030030650821574037,0.9923555155915637,1.2388849528855572,0.19460100255114174,-0.6147846486977049,0.08447566025417941,-0.09339617751954532,0.278318483894464,-0.02532868734022249,-0.0679275456541915,G2,Tipica
15,MEXICO,118,ZACUALPAN,13,10483.0,41.089791276015895,0.9821000719483088,0.055052334943639286,0.021875115724940303,0.02570194791282784,0.8934092174828224,0.5023956112724215,-0.4803815065688084,-0.4221638161779878,0.5241167095267824,0.3646146097374192,-0.005716537996291825,0.16712205681473524,-0.02669550351298912,G1,Tipica
15,MEXICO,123,LUVIANOS,23,22134.0,50.66639821986089,0.9899583449751048,0.050099629945915165,0.015499834285961734,0.01851193793533757,0.9873295233078268,-0.709642144384199,0.3462079565397647,-1.6976080534134796,0.2759010935227296,-0.009178792477952688,-0.22405949079461426,0.10321492547634634,-0.002458848537483392,G3,Tipica
15,MEXICO,79,SANTO TOMAS,6,7094.0,78.53451707828025,0.9867051643606672,0.07827937376500987,0.024208768802158186,0.02915157594198332,0.9863188482696652,1.0594215106514326,-0.16222224966699256,-0.5519984177218731,-0.4378233071655081,-0.24685336007005804,0.23107324029390874,-0.010106867076403046,-0.061960856858337986,G1,Tipica
15,MEXICO,66,OTUMBA,11,27004.0,747.9478217094861,0.9874409508280292,0.08860759493670886,0.028224845475723955,0.03389608312716711,0.9938070787402316,1.650304361676895,0.32162565658975273,-0.5671745601982379,-0.10480775343263707,-0.6125475776236263,-0.09279645483583336,-0.1146888946140639,-0.0770875276564748,G2,Tipica
15,MEXICO,13,ATIZAPAN DE ZARAGOZA,0,400679.0,6516.25159138188,0.9890000537919932,0.059803898230217235,0.019273966317533246,0.022910841204060017,0.9937433980369624,-0.2307026441397825,4.186763161337723,2.1282876028743085,-0.2573089052811107,0.12815175409098234,0.4263528280846449,0.16328522737345996,-0.00034929979759273385,G4,Tipica
15,MEXICO,38,HUIXQUILUCAN,10,193458.0,2775.8052088397344,0.9875340165218024,0.06876968123308104,0.021920375737717563,0.026338851387071233,0.9943371199489048,0.44884188390086704,1.903710605155236,0.27875846826847106,0.10119581489388726,-0.05491117589488082,0.21345868644274466,0.07857218240020655,-0.04162704164474003,G1,Atípica en segundo ICE
15,MEXICO,46,JILOTEPEC,28,66143.0,151.16956365807508,0.9892403592131828,0.12285675482972873,0.03746242549048867,0.043778072894982506,0.9970012211694168,3.0771621824432684,0.8536643878797504,-1.5538052137838214,1.0687765006057353,-1.5086382400303882,-0.24816240080549815,-0.591756859488446,-0.03431801023920657,G2,Tipica
15,MEXICO,58,NAUCALPAN DE JUAREZ,3,681803.0,6937.217039094935,0.9875077339693265,0.05283126669652095,0.017215724551020897,0.020549204604003838,0.9921038056939508,-0.6606585510780104,5.947502070261461,2.6813461489339185,0.8539117826508869,0.4697536527195048,1.845847468576732,0.3526887277410169,0.0030163535637573783,G4,Tipica
15,MEXICO,67,OTZOLOAPAN,3,4095.0,28.028351262591578,0.9874847827106784,0.05896043444530644,0.018549504089592567,0.02235008018192128,0.9660473138525948,0.0070150866001357365,-0.2847839970560617,-0.488001754103576,-0.7229803575213773,0.03986660736743968,0.35331589585235706,0.1326748572890382,-0.03261752470013347,G1,Tipica
15,MEXICO,37,HUEYPOXTLA,5,31227.0,960.3773683968327,0.9872350630444592,0.07482876122947718,0.023841111536860176,0.02809180642906139,0.989729045000934,0.8855613376206716,0.2629981888532784,-0.24019754412831185,-0.5282196781750947,-0.22814073833032025,0.0832715288133121,0.02503258253051458,-0.012739526114694623,G1,Tipica
15,MEXICO,60,NEZAHUALCOYOTL,0,852207.0,24276.021766499027,0.9885120728368896,0.04455949785071575,0.014497194067646288,0.01738938518598435,0.9865186462241984,-1.547033533393119,12.461482526448533,7.997524980002249,-0.1546526632469028,1.4345364492030923,-3.3807612892471655,-0.10257072935285473,0.017451765707392753,G4,Atípica en segundo ICE
15,MEXICO,94,TEPETLAOXTOC,6,21886.0,971.1961062627852,0.9860363737461321,0.08148440974452735,0.024869540921922083,0.02930471411485022,0.9961289773742948,1.1779265593674482,0.2043318482380374,-0.2608657407934372,-0.4355119849488466,-0.11756678344788338,-0.0028816213661326984,-0.047789235279063536,-0.016788390438437894,G2,Tipica
15,MEXICO,120,ZUMPAHUACAN,9,12198.0,452.9636088077506,0.9869996698402279,0.06263611812875686,0.0207661439761794,0.025131761171767027,0.9750334999343382,0.3579777992338849,-0.002104049471862644,-0.6003327911163796,-0.2932905433562175,-0.04676464283635867,0.02000166346223368,0.12569073835382438,-0.05574643383270215,G1,Tipica
15,MEXICO,41,IXTAPAN DE LA SAL,10,26741.0,599.5602825963648,0.9843041841720452,0.08131823695915892,0.02632862552881256,0.03184840876766894,0.9899111625359056,1.4857116567380866,0.07787803975329724,-0.3979936061309158,0.03792839654725138,-0.0771930985292104,0.0018842762205141226,0.026334194636731232,-0.08987953549789697,G2,Tipica
15,MEXICO,53,MALINALCO,11,19450.0,344.0536050408072,0.9864968800029178,0.08073567816858365,0.026405731286238902,0.03153222668081637,0.9859621098245606,1.3477938282920665,0.07002717880463905,-0.644125370689424,-0.04231716557447975,-0.3828400011354365,0.013931405686206532,-0.01518183876023319,-0.05751280040998761,G2,Tipica
15,MEXICO,105,TLALNEPANTLA DE BAZ,0,552269.0,11662.396781942176,0.9881169299503706,0.0440894000922586,0.01421817314513346,0.016699005841821053,0.9818001779793168,-1.2390422358140225,6.637261948669328,3.8730535857386914,-0.16043583672018813,0.8783650599024171,-0.5352518521179277,0.17869952912501474,0.037380744791522084,G4,Tipica
15,MEXICO,83,TEJUPILCO,31,56759.0,134.9033793632447,0.9883390174415556,0.05651210840794445,0.017555806755117868,0.0206267732261432,0.9889118173180894,-0.33710561841836223,0.6638579694351944,-1.910256309801488,0.9944708382004896,0.07145190666624819,-0.32985724677798745,0.03803231036420533,0.00906110411824625,G3,Tipica
15,MEXICO,106,TLATLAYA,30,25352.0,43.13027666647596,0.9877106093381064,0.052780200157800765,0.0167173212429868,0.019387239303888148,0.9827036625628578,-0.4644117913113537,0.380959824345674,-1.9057243898848808,0.8838890605933959,0.21228412039745415,-0.4457610100047973,0.07005920306201853,0.02853422884667297,G3,Tipica
15,MEXICO,112,VILLA DE ALLENDE,21,34076.0,130.7136998275432,0.9858726445451629,0.07855922010508325,0.02557905751012383,0.030496193680685558,0.9907730075804876,1.2047312131837626,0.2512343349846955,-1.1802880602631374,0.6366359076449193,-0.23369568636161026,-0.15973953381152045,-0.022965514567726587,-0.05291580747631307,G2,Tipica
15,MEXICO,103,TIMILPAN,10,13040.0,185.93941825609755,0.9872378917269059,0.09267638679403384,0.029129935016048082,0.03260215198942122,0.9822835529339984,1.7009403967365715,0.03141734669390544,-0.6918005389474907,-0.158524706153668,-0.6020762384622962,0.07743051929423365,-0.2119967855094424,0.09474886699311633,G2,Tipica
15,MEXICO,49,JOCOTITLAN,16,48208.0,317.32615795296834,0.9886310850169644,0.0876274704449057,0.02759763992124652,0.032789938070304114,0.9939202416702544,1.449433215585525,0.463753438838799,-0.9887103863586948,0.19496000913918465,-0.7283475152314035,0.024260415573762958,-0.14914750396492155,-0.046376688588827285,G2,Tipica
15,MEXICO,43,IXTLAHUACA,24,110000.0,646.7576381834564,0.9898115317486442,0.08351966588193575,0.026191300025653445,0.031108192775716782,0.9933281786697497,1.0815276560868303,1.1343260513836677,-1.272121913167391,0.7464351735533578,-0.7640362291277761,-0.0002931359200911062,-0.16871341789885302,-0.03889127246334413,G3,Tipica
15,MEXICO,91,TENANGO DEL VALLE,3,60489.0,1284.369591237734,0.9900238485549784,0.07082920266251239,0.022337670295678458,0.02696437878308359,0.992539499066399,0.5192982201809367,0.6345657283109303,-0.16282299032359354,-0.7884684523176438,-0.49256134097036103,0.20809103104533505,0.036163206064528115,-0.04941831467648499,G1,Tipica
15,MEXICO,102,TIANGUISTENCO,7,55063.0,1758.3354613837093,0.9871552181753224,0.09124239481559286,0.027998293124118938,0.033557755064554204,0.9943174274239732,1.6511853994235253,0.7369064729156439,-0.03211753475076822,-0.33786097420031136,-0.4889757088972092,-0.14690627492097205,-0.16988631795261247,-0.06829268375538601,G2,Tipica
15,MEXICO,26,CHALCO,0,248293.0,3977.4544223452012,0.9876629162997308,0.07976481946153746,0.025146571816572982,0.030179745037682438,0.9919171756242676,0.9982065351971208,2.4473231549947787,1.2725868080730884,-0.37047726849766016,-0.26285358821083715,0.4319339826945321,0.0036300242507242538,-0.05186366214764216,G1,Atípica en segundo ICE
15,MEXICO,86,TEMASCALCINGO,26,49035.0,445.35863722088965,0.9865769563434682,0.09262890503141853,0.028447113095303945,0.03349053973357853,0.9884252128026428,1.6662221358270541,0.6062151467102675,-1.347057038393393,0.9315204253226994,-0.4908155502553594,-0.3546509899649815,-0.2691747140916767,-0.03271602060579247,G2,Tipica
15,MEXICO,29,CHIAUTLA,8,21652.0,1366.97442398574,0.9845829937957497,0.08509572015635962,0.02601051639252787,0.030568115173303406,0.9925888861500114,1.426407902382194,0.2975214687402893,-0.15162008681804182,-0.22495618839971088,0.011354862929051456,-0.22043767682489435,-0.091996667186135,-0.01795256023922034,G2,Tipica
15,MEXICO,57,MORELOS,16,22424.0,220.72807097078706,0.9865918841955759,0.09385365853658537,0.027404892450067456,0.03126251756733182,0.9924359677957636,1.548392579411744,0.21573266090810794,-1.011277620312845,0.1944013217500268,-0.3625795308261002,-0.0623695931023697,-0.2821625905078998,0.05021713771649509,G2,Tipica
15,MEXICO,124,SAN JOSE DEL RINCON,41,66728.0,202.57205102286298,0.9877624218983893,0.06458200382897256,0.01979907398838003,0.02390577857574215,0.9933596109810052,0.08800475878176629,0.9266863567793052,-2.3298668112226752,1.6924614061068692,-0.026116394596151664,-0.6490857788201181,-0.0733023988466822,-0.049098128499274696,G3,Tipica
15,MEXICO,115,VILLA VICTORIA,40,67972.0,318.61272328999365,0.985830049309114,0.08716931640062697,0.027570726333697712,0.03287080659337168,0.9967072354169764,1.4938773351560115,0.8982600207362558,-2.032312174839639,1.8849586368521145,-0.3436312755073335,-0.6836719602460769,-0.21665825279717515,-0.06546637547552897,G3,Tipica
15,MEXICO,113,VILLA DEL CARBON,13,33869.0,349.5717075337738,0.9861708347250716,0.12889140723951736,0.035177438482784866,0.04113684947162338,0.98914999555728,3.07906743339448,0.33454380342627354,-0.7169841233574739,0.14826335335609522,-0.8691413593966538,0.05710430849603021,-0.6976775650615349,-0.02677077672194747,G2,Tipica
15,MEXICO,34,ECATEPEC DE MORELOS,0,1234991.0,13617.495605466345,0.9885588448054379,0.05193711158962058,0.016778622759264727,0.019925618567222303,0.9891543677772816,-1.1571689076554177,11.336013313023141,5.710282726583046,1.861816520116124,0.6592868525101038,2.787068288342402,0.3708378535010848,0.02479267908698068,G4,Tipica
15,MEXICO,96,TEPOTZOTLAN,3,58872.0,632.0049468266462,0.9868117110010892,0.09315755268777272,0.0281824660828516,0.0332421961594408,0.9956809968792416,1.7227244407410016,0.31904534110506433,-0.13646776367272706,-0.4769632361964439,-0.490275399245386,0.4328062137337109,-0.13734084842615515,-0.028104543130192398,G2,Tipica
15,MEXICO,5,ALMOLOYA DE JUAREZ,37,114448.0,464.72726461670027,0.9888148171191796,0.09231121630907843,0.02885002491221145,0.03436769476131797,0.9920848943878752,1.5505777245141883,1.3129640655712258,-1.889621407077708,1.667516961848062,-0.8391749828224409,-0.3644452111600308,-0.307846826433673,-0.06301863129823387,G3,Tipica
15,MEXICO,114,VILLA GUERRERO,16,43489.0,714.6441423753081,0.9863808069415622,0.09823480390918962,0.031326789251775226,0.03763615849510563,0.9945974050070412,2.2154871400699685,0.4683163153072368,-0.7022999767373602,0.3721752516130497,-0.7079947935517524,-0.16735093639433515,-0.2007171983679454,-0.09728679633991764,G2,Tipica
15,MEXICO,18,CALIMAYA,1,39536.0,2021.900153829453,0.9854694440578432,0.10608773500447627,0.033242584458992634,0.03999780963655485,0.9956216753531654,2.6615424178498697,0.5569329500744572,0.4929365374663665,-0.5592335211025057,-0.6614414801887087,-0.15445901105310375,-0.23002834909550895,-0.10803427275318618,G2,Tipica
15,MEXICO,1,ACAMBAY DE RUIZ CASTAÐEDA,25,46139.0,134.60063941382003,0.9863879682987291,0.08710711088073135,0.02667405142442771,0.03158863004028358,0.9935085607491132,1.401282112974655,0.4597418433907343,-1.4120884319407505,0.8606852996529596,-0.3483877040724014,-0.21657338117886074,-0.1838008575052412,-0.03993715092833857,G3,Tipica
15,MEXICO,3,ACULCO,22,33552.0,112.20051214325859,0.9863178512884408,0.09073177074867526,0.030073275275857726,0.035490535144704245,0.9842571382902752,1.8971574882827675,0.2886556312439369,-1.1791095076343372,0.7613722564571777,-0.6392419304669642,-0.21425489151909866,-0.14792958468922876,-0.04747895548894188,G2,Tipica
15,MEXICO,4,ALMOLOYA DE ALQUISIRAS,9,11745.0,229.60860480567712,0.9832276677270906,0.06928259286234523,0.0257246588918168,0.029747103109834163,0.9392672703813412,1.1774366061238877,-0.3277995951681682,-0.28354978585042073,0.15610237078188946,0.026510518392678036,0.06322812213229126,0.1261399139103398,0.004948051257091834,G2,Tipica
15,MEXICO,8,AMATEPEC,23,20015.0,55.18707493651187,0.9880329035769684,0.046754876836985516,0.014453015573574991,0.015886649719660938,0.9722486239548199,-0.8877893080580228,0.2163341379460433,-1.5973738695191084,0.3876024674774658,0.3597444893671872,-0.2240859616435414,0.10485914373601816,0.10045592895777096,G3,Tipica
15,MEXICO,81,SULTEPEC,20,19215.0,39.65018189179825,0.9828710022684052,0.056930693069306926,0.01831848758804252,0.02161160925706072,0.965936622126664,0.09284721398763364,-0.10242607866545177,-1.0804775356649932,0.6488249296527784,0.6940395250188056,-0.14083193109935271,0.14489659443025998,-0.009368664267798844,G1,Tipica
15,MEXICO,125,TONANITLA,1,8607.0,1772.846666442385,0.9879085304574704,0.08949367088607595,0.027969524068147816,0.03376026132509945,0.9937970326259286,1.6434285969669375,0.3813281357357068,0.16493855381225614,-0.8829690304521497,-0.6026811375330579,-0.2282497402272297,-0.13153502517551305,-0.08433950008560459,G2,Tipica
15,MEXICO,110,TULTITLAN,0,364549.0,8312.905726034835,0.988770409994688,0.05213197647235386,0.016654079977456833,0.01988607182154181,0.9886394530626144,-0.677972168283223,4.516379777442552,2.5552157906925603,-0.5238713667979883,0.4485977442145426,-0.43375336166887823,0.14053984179423562,0.003448187057990098,G4,Tipica
15,MEXICO,27,CHAPA DE MOTA,13,21077.0,154.29352896416378,0.9864857281878182,0.11992561105207225,0.03587861254382473,0.041627900521435904,0.9891983090484144,3.0304840705721348,0.16266528535831956,-0.742822767573007,0.1758719581868045,-1.0133818967672004,0.01828629347338175,-0.4962639016799622,-0.008279223515435877,G2,Tipica
15,MEXICO,70,PAPALOTLA,0,3896.0,1393.7535539530613,0.9833234908540054,0.09009513150531616,0.02682452461748651,0.03178710483470449,0.9940517708073648,1.7199608940786162,0.007490576430525345,0.2968780348741764,-0.6826513914376549,0.12180698819307648,-0.0556219033776664,-0.0969312473541683,-0.03911600980248398,G2,Tipica
15,MEXICO,42,IXTAPAN DEL ORO,4,5014.0,65.07394646160878,0.9866619192471124,0.03424092409240924,0.012549440482131377,0.015227877174864778,0.9408017621418032,-1.0958876519300254,-0.3898689070783959,-0.4785887406049129,-0.6247148790346653,0.5421501387710078,0.31925833645661045,0.3660220136933425,-0.013877032327144273,G1,Tipica
15,MEXICO,63,OCOYOACAC,2,49489.0,2268.83723176434,0.9873051408633501,0.08661953275952924,0.026003410191485832,0.031373792119025135,0.9951828671326636,1.3466532235141555,0.7781567431762715,0.3137662971616838,-0.7459406434403268,-0.33085120088238085,-0.18255867426755776,-0.13419796863749772,-0.07122417565648936,G2,Tipica
15,MEXICO,62,NOPALTEPEC,1,7604.0,1046.0442852794122,0.9851791575042704,0.1033081834010447,0.03233005388406954,0.03734753804104619,0.989055566826688,2.454057019415294,0.032803570295933136,0.15206408676882333,-0.5951585785049299,-0.5506179998949344,0.026481678644342223,-0.2242037800363188,0.010969324577104351,G2,Tipica
15,MEXICO,12,ATIZAPAN,0,8688.0,4327.943422951634,0.9885057712664618,0.07631318136769079,0.0232208420656004,0.02820884497405096,0.989059453963128,0.7760867791339178,1.1828888658483303,0.8451002874076442,-1.2480502747457027,-0.18976499818101591,-1.105546166205891,-0.13456198161427393,-0.06881847078765314,G1,Atípica en segundo ICE
15,MEXICO,72,POLOTITLAN,8,11638.0,115.29456649694254,0.9839236613656404,0.0664345276276001,0.02473271968996855,0.028557926598670607,0.9497775432538916,0.9934515812313988,-0.3375014193580682,-0.33958744645015193,0.0199503819009095,0.018599047328618758,0.1432962405351663,0.1747719100168082,0.012587071435449309,G2,Tipica
15,MEXICO,78,SAN SIMON DE GUERRERO,3,4966.0,131.44191487453725,0.9872460735367894,0.05569727891156463,0.01904848793769665,0.022473394552404723,0.9734140716685712,0.024989292686719785,-0.2658532224397393,-0.4303893360517917,-0.6950084491527331,0.04512281768310668,0.3074084189485397,0.2321009479224187,-0.0011199850714735682,G1,Tipica
15,MEXICO,80,SOYANIQUILPAN DE JUAREZ,6,10256.0,75.64319818210323,0.9893752049733217,0.11830770908297895,0.03521041984693449,0.04104571471035904,0.9971389950091314,2.826466186247629,0.0928412870115156,-0.6079082581782301,-0.49022404967962196,-1.3506723987889702,0.22330737015437235,-0.4736921778178081,-0.01381846146652308,G2,Tipica
15,MEXICO,20,COACALCO DE BERRIOZABAL,0,222352.0,13999.868230030637,0.9892969433831662,0.048874716379468934,0.015795347755638678,0.01876992772246821,0.9896838254247432,-0.8956084703345885,5.514022300460157,3.86259891975156,-1.4381975363147643,0.7633232669201631,-3.3590231046621177,-0.0906820135364494,0.013993643852009187,G4,Tipica
15,MEXICO,108,TONATICO,4,10591.0,547.2942299687709,0.9814410269771556,0.07719690805532954,0.02517595153704577,0.030263584900654387,0.982563335672026,1.441908933889792,-0.3056372536975731,0.017162217236388208,-0.1877639568766925,0.3848290364808815,0.14054103433031062,0.1274255306282788,-0.07289037774342652,G2,Tipica
15,MEXICO,44,XALATLACO,3,18485.0,1140.770725101834,0.9865210533743372,0.0968373583338278,0.028791421466326943,0.034346030318536176,0.991635170730823,1.8916590833690856,0.23346333492482446,-0.04095398082076983,-0.6104891922090017,-0.4781366011900797,0.007606896677596827,-0.22713974225128286,-0.05983090500740574,G2,Tipica
15,MEXICO,36,HUEHUETOCA,7,97928.0,2142.279545779097,0.9893205155513584,0.07992942214380239,0.02542517568125755,0.030697214241206205,0.993497033761926,1.036673165751845,1.1859206698700104,0.02890459921027335,-0.3913887436346957,-0.5924345081124922,-0.03604157466699278,-0.05998704420297385,-0.06912023076480422,G1,Atípica en segundo ICE
15,MEXICO,95,TEPETLIXPA,1,14196.0,1165.3942378447448,0.9876558467683196,0.06881493750941123,0.022003813715076297,0.02613386297139824,0.9939647493959628,0.5833284112522308,0.16789288602708125,-0.0616100599394258,-0.8996300483571179,-0.13841045933224094,0.05033858359096291,0.09940385006819456,-0.019700216431231314,G1,Tipica
15,MEXICO,97,TEQUIXQUIAC,3,27171.0,870.9905752732343,0.9874353386652036,0.08199267282574069,0.025711596137931496,0.030656287792805107,0.9935793692731564,1.2493492034034883,0.20408796245940014,-0.1669338138428132,-0.6473542241497534,-0.4033867382621728,0.15469935909339874,-0.029875995103888126,-0.04459263887153207,G2,Tipica
15,MEXICO,39,ISIDRO FABELA,4,8070.0,202.5377319807993,0.9873396471717212,0.09542554635536854,0.026872879362672138,0.03139409557292504,0.98100525114916,1.541192940610936,-0.07177934118236742,-0.4618989137792701,-0.6176971681853011,-0.4581591397010998,0.2789372155667441,-0.3002611062351051,-0.0001105623897389098,G2,Tipica
