EDO,NOMBRE_ESTADO,MUN,NOMBRE_MUNICIPIO,NUM_SECC_RUR,log(LNE),log(Densidad_LNE),Razon_LNE_PE,TC_LNE_2019,Coef_Var_LNE,Var_Prop_LNE,Autocorr_LNE,CP1 (ICE principal),CP2 (segundo ICE),CP3 (tercer ICE),CP4,CP5,CP6,CP7,CP8,TCE_municipal,Atipicidad
20,OAXACA,526,SANTO TOMAS JALIEZA,1,7.866722285136729,6.450556084854133,0.9861208811560456,0.044853824589507416,0.016435514202739126,0.01819948026508679,0.8251479332196595,-0.6971543982481739,-0.7590403024770382,-0.5366359548008763,-0.5312610694364865,0.2605266054221885,0.362546959253879,-0.04102797792490071,0.06873881532806242,G1,Tipica
20,OAXACA,259,SAN MIGUEL ALOAPAM,1,7.416378479192928,3.205267493326405,0.9856310327147484,-0.011296076099881092,0.00921576423485561,0.010960882308274314,0.5170714757688423,-2.6511838696795147,-1.957634272134654,1.0276291913844264,-0.14107570467129246,-0.14403455303160495,-0.3522638042527076,0.029340434330462545,-0.04038502234048715,G2,Tipica
20,OAXACA,359,SANTA ANA YARENI,0,6.470799503782602,6.182655715188126,0.9892002123593922,0.0253968253968254,0.008668985882817264,0.010459243938372643,0.8771948900737929,-1.9586936790792293,-1.0500785242332864,-0.4085785122063455,-1.4949714954135702,0.2890859506273326,0.8755514182695506,0.20667959135321776,-0.013105964903180993,G2,Tipica
20,OAXACA,176,SAN JUAN BAUTISTA GUELACHE,2,8.386172928977834,6.813170194313469,0.9862184832962207,0.05737704918032788,0.020377493927192257,0.02436578745775092,0.9823195820695833,0.270705560410376,-0.1898024450459624,-0.7542787891504589,-0.5933977412689643,0.17388346683552125,0.34837882935338005,0.2856783651427013,-0.0398529504915534,G1,Tipica
20,OAXACA,546,TEOTITLAN DEL VALLE,0,8.457867725331422,5.787232776554877,0.989336833316666,0.06582221216919247,0.0202121806179308,0.02391232624281097,0.9881079613893159,0.20631658274619705,-0.0529371101530417,-0.5406266450513946,-1.0518458357300635,-0.3253811574095137,0.058721293769995575,0.05149660736456715,-0.008185863962228423,G1,Tipica
20,OAXACA,128,SAN DIONISIO OCOTEPEC,1,9.00859131751613,4.401236865983832,0.98671213511153,0.058130502330398764,0.019754712192169937,0.023665679763816408,0.9445030803178088,0.15231332020588445,-0.1663524196476981,0.17730940067698914,-0.7727005947372766,-0.16572212530696262,-0.495860402120784,0.10303108022632647,-0.02918903414586198,G1,Tipica
20,OAXACA,183,SAN JUAN BAUTISTA VALLE NACIONAL,11,9.753129670947565,3.533896346485445,0.9907052128408476,0.037564063913174565,0.012704115524178787,0.014776794141999726,0.9806513736710686,-1.2608701951282055,0.8528334674030099,0.8891263226925541,-0.9314942044917072,-0.20141071252839754,-0.440792091051722,0.2516191551322522,0.04794308585834374,G3,Tipica
20,OAXACA,302,SAN PEDRO COXCALTEPEC CANTAROS,1,6.3835066348840055,3.0748758989465808,0.9863270847061306,0.05338078291814947,0.018309619114202792,0.022358968313421015,0.5503445065578325,-0.5712839075658269,-2.085572777812988,0.956555874256182,-0.5392135532823034,-0.7970547948145039,0.2058586403245782,-0.8795767336914723,-0.11986836245932553,G2,Tipica
20,OAXACA,503,SANTIAGO ZACATEPEC,2,8.152774052744075,3.4257378266030702,0.977711816446004,0.056908094948265375,0.023417900595100204,0.02598130807515701,0.8854526985228474,0.9094595335940748,-1.273600430914631,1.0237290833510422,-0.268737708172321,0.5861579195134682,-0.45054793448642105,0.23206550294746245,0.07848048121873961,G0,Tipica
20,OAXACA,559,CAPULALPAM DE MENDEZ,0,7.029087564149662,6.02989712516049,0.9831517016415634,0.09611650485436893,0.032925972740089245,0.039222194525476484,0.9754073085689372,2.5976467825618053,-1.0954749025946515,-0.481801456665562,-0.5148562058559639,-0.4862459629006597,0.6891917286934767,-0.006095558409639561,-0.10757800279220436,G0,Tipica
20,OAXACA,497,SANTIAGO XIACUI,1,7.107425474110705,3.5134487157190097,0.982779333861322,0.07862190812720847,0.027687249130732318,0.03218805257478054,0.9198090494447728,1.6064062981383582,-1.306496326424539,0.7268938169402906,-0.8130766685600614,-0.4297787892882965,0.10475563119792602,-0.02221936095438569,-0.025290517046977427,G0,Tipica
20,OAXACA,191,SAN JUAN COMALTEPEC,1,7.563200592358071,3.4866321978969324,0.9837205326765384,0.07238307349665925,0.029029255728472918,0.034413955638719705,0.8768028641351545,1.6274993789372711,-1.2143271278743497,0.6595238557046146,-0.4946296130393638,-0.7412668887449004,-0.1023999535439416,0.027190056001054716,-0.07991889812554955,G0,Tipica
20,OAXACA,409,SANTA MARIA DEL ROSARIO,0,5.860786223465865,6.349328151639843,0.9906439704915776,0.054054054054054064,0.01861566012036757,0.021585839961381026,0.823356943261241,-0.4682894787160248,-1.3183690595677071,-0.6338263019101251,-1.231293939350032,-0.6686303593723665,1.2463714977341265,-0.19307397144560015,-0.01762993502405259,G1,Tipica
20,OAXACA,26,CUILAPAM DE GUERRERO,1,9.724480496710003,6.705365216017322,0.982915498457543,0.07364365971107542,0.02363715131875554,0.02880746232664465,0.9930974020070984,1.126516495385282,0.1283669872495337,-0.7579143432963549,-0.10660032979335783,0.4770983114064794,-0.32515576114472994,0.14449591692404629,-0.07968650540338075,G1,Tipica
20,OAXACA,17,CIENEGA DE ZIMATLAN,0,7.793586803371584,6.108248238666811,0.9846782992267245,0.03588210166595472,0.015911926410384716,0.019043369825708967,0.3232223951944928,-1.4138163473461811,-1.967138273350068,-0.3446749142667841,0.8822471258949409,-0.19522988267277655,0.06687575060901907,-1.1843335775677968,-0.08952283992420615,G2,Tipica
20,OAXACA,10,AYOQUEZCO DE ALDAMA,1,8.27893600229198,6.261095348156861,0.984618145350646,0.058570660934981186,0.016317163963343432,0.01949019656821128,0.9716654369877514,-0.17190667796856424,-0.35030994470158694,-0.4449110169159075,-0.8623216242915926,0.6432249671978463,0.18597111202951225,0.1065530372959722,-0.014738485896530781,G1,Tipica
20,OAXACA,155,SAN JACINTO TLACOTEPEC,0,7.428927194802272,7.174832780709628,0.994926247291584,0.0053731343283582094,0.0038639380470726673,0.004748471701595772,0.7816095921447858,-3.3032690333716617,-0.4475877494878423,-1.0433930333942458,-1.282378321785175,-0.09449489882177216,0.7029687139354871,0.0817464764701556,0.01224290841660644,G2,Tipica
20,OAXACA,229,SAN LORENZO TEXMELUCAN,1,8.488176242345745,4.067878622170033,0.9759722243590191,0.0998641304347826,0.03360692162281294,0.037351290128932464,0.9573258315508753,2.9465808339217023,-1.0625175476961914,0.6015514536000259,-0.023269265183497367,0.3603742441398104,-0.42844669661581536,-0.06817905827761621,0.10130117400636857,G0,Tipica
20,OAXACA,362,SANTA CATARINA CUIXTLA,0,6.994849985833071,5.513150745302095,0.9906298994195692,0.04602109300095877,0.013508470250004142,0.01620094728786601,0.9193546397495541,-1.0678922185210926,-0.6888614751965102,-0.28887407835563184,-1.542630756401183,-0.2351850398612441,0.5853390511626962,0.02995457386996483,-0.019043453438926217,G1,Tipica
20,OAXACA,458,SANTIAGO CAMOTLAN,1,7.672292455628756,2.6594707258792614,0.9835475540026228,0.05088062622309197,0.01812382223667776,0.02082298973058356,0.960720141821618,0.013286596142281316,-0.9822799581053154,1.1576049196956908,-1.2660262103053532,0.11349946128296125,-0.3586186135443941,0.28087058824309824,0.030932392443813118,G1,Tipica
20,OAXACA,312,SAN PEDRO JUCHATENGO,0,7.122059881629142,6.723969771419308,0.9661402440603858,0.09646017699115043,0.040085730410722116,0.046427417666628716,0.9368384865672108,4.304355389604974,-2.2924817454437663,-0.1748781851151288,0.9901892139145984,1.3512232153907966,0.5118389684802492,0.4337821416781216,-0.07044190267750586,G0,Tipica
20,OAXACA,31,FRESNILLO DE TRUJANO,1,6.674561391814426,6.081393662509884,0.979696990829046,0.047619047619047616,0.01940742315172819,0.022421553476823616,0.8769091582367602,0.19320664732951912,-1.6094590174665635,-0.09121617048016467,-0.5043260625720793,0.8177020905441582,0.7132528374391134,0.2903363781255182,-0.012945997405107422,G1,Tipica
20,OAXACA,456,SANTIAGO AYUQUILILLA,1,7.564757012905729,5.754217525342365,0.9922188235799676,0.05698630136986301,0.018012671204832468,0.021834680119565828,0.9763880955630037,-0.33164948008056105,-0.2178379915203256,-0.5120189775744458,-1.4003628912762802,-0.6608856710399303,0.5159574915613682,0.0913461549526988,-0.04898932303455828,G1,Tipica
20,OAXACA,23,CONSTANCIA DEL ROSARIO,2,8.011686729127847,4.6554721533211145,0.9869688226394122,0.05160390516039052,0.017043988856708183,0.020209703971740624,0.8663089219346757,-0.4254031893991208,-0.6221712117876139,0.20751688174859675,-0.8557944238262594,-0.10494676400463078,0.005006104465588706,-0.06527119059268442,-0.01943056098648234,G1,Tipica
20,OAXACA,464,SANTIAGO HUAUCLILLA,2,6.073044534100405,2.068911135766519,0.98493389821136,0.03087885985748218,0.017174167836834734,0.021104961028768684,0.8781315383891305,-0.4608398087305946,-1.7869436534229588,1.5193244922220903,-1.4037895057612213,-0.3912391369395878,0.2189791020353695,0.4528587818090807,-0.10159443417155843,G2,Tipica
20,OAXACA,240,SAN MARTIN ITUNYOSO,0,7.487173694213739,7.494806594823862,0.9903298135911108,0.04385964912280702,0.016792628678268216,0.020370991396173453,0.9467658834803084,-0.6216382990865627,-0.4073660529333276,-1.1907653587905056,-0.99462211313528,-0.16292785643430482,0.80687508149907,0.29402566614653985,-0.05378015825887792,G1,Tipica
20,OAXACA,430,SANTA MARIA SOLA,0,7.025538314638521,5.488696069329605,0.9863134006766444,0.0292772186642269,0.008948023884462052,0.010430164104179013,0.7474322018765224,-1.9169659156419017,-1.2900331709195778,-0.0295137575672563,-0.9775544037190962,0.4871081089123766,0.4034095014102075,-0.18555754056650395,0.006350526563220611,G2,Tipica
20,OAXACA,270,SAN MIGUEL MIXTEPEC,1,7.634820677745543,4.231275865921393,0.993354546872204,0.009760858955588092,0.0037402506792951385,0.003993530863671265,0.2699653750041753,-3.8973565438412168,-1.5716180974368932,0.33027516821457337,-0.19595487794847186,-0.7724919781869147,-0.1500737181650811,-1.4173609289449751,0.016562204488513754,G2,Tipica
20,OAXACA,142,SAN FRANCISCO LACHIGOLO,0,7.898039690764619,5.641074117449867,0.9893205944390092,0.06867804684398571,0.02270532968570716,0.02726165666589838,0.9898693738979379,0.6029951080745513,-0.3161395340283098,-0.4773180303411539,-1.0814188175638784,-0.5830787442543521,0.2777608859796114,0.102487721241246,-0.056057440338676684,G1,Tipica
20,OAXACA,495,SANTIAGO TLAZOYALTEPEC,4,8.351138607086154,4.726004624203679,0.9822840398214912,0.028911564625850338,0.014576431981899445,0.017158559929563572,0.8829021716215615,-0.7889541094662667,-0.7395302137574223,0.4812880026987618,-0.4478740405617253,0.7066081448289246,-0.13508426163605936,0.4340689562578795,-0.006215528479552858,G2,Tipica
20,OAXACA,224,SAN JUAN YUCUITA,0,6.342121418721152,5.700319881287349,0.9856258297279248,0.04797047970479705,0.016376095369524397,0.01965863151959233,0.9215319146748924,-0.3932171791720442,-1.293318527277692,-0.16287571043737545,-1.2644830444184454,0.2062720276787109,0.8308315180196459,0.2026774976562692,-0.05071789146968235,G1,Tipica
20,OAXACA,391,SANTA INES DE ZARAGOZA,2,7.037905963447182,3.0740564946653226,0.9925644085861692,-0.00956521739130435,0.00528799846852554,0.006467681252801667,0.481153466115292,-3.552031750797422,-1.6206609532859797,0.9189423721898003,-0.7258414776064381,-0.8447674362748956,-0.06313290329246195,-0.3667035721270286,-0.03287897218586321,G2,Tipica
20,OAXACA,402,SANTA MARIA CHACHOAPAM,0,6.396929655216146,5.946782051042226,0.9899918170056896,0.03448275862068965,0.011480364268344766,0.013658434079997448,0.9396180783446928,-1.4304347034536076,-0.9249385437256552,-0.3780668485926677,-1.6724076391534266,0.02267008393511544,0.9097890163186316,0.27290018414379497,-0.008588556909874413,G2,Tipica
20,OAXACA,219,SAN JUAN TEITIPAC,0,7.5740450053721995,5.35322970533859,0.9889386106460568,0.04396782841823056,0.015413819877775384,0.01864315931575341,0.9584490460509896,-0.6906823380746665,-0.5485876244454245,-0.21254256077367292,-1.3081469476486065,-0.11910873658422293,0.2856040770151951,0.2713896902744461,-0.034461805515912984,G1,Tipica
20,OAXACA,284,SAN MIGUEL TLACOTEPEC,2,7.785305182539862,4.680638063273362,0.9769886555133748,0.06841403820524211,0.01843496009235312,0.02207432638767939,0.9442510394179808,0.6207398398414083,-1.1279018590958294,0.5781954445246708,-0.6450441839337017,1.2828118989846078,-0.008260202870133444,0.030723654686017017,-0.041823874439812066,G1,Tipica
20,OAXACA,78,SAN AGUSTIN ATENANGO,1,7.31986492980897,4.48302281957821,0.983124589592313,0.022342586323628982,0.009125693018364241,0.0099898446476823,0.4031524286539109,-2.3253174289861613,-2.100981362818389,0.5764699033970743,0.14161887138398446,0.4087448764150342,-0.061487346433445535,-0.9373674444442778,0.01986659753688364,G2,Tipica
20,OAXACA,36,MESONES HIDALGO,2,8.115819701211327,6.905717208767702,0.9879880640276985,0.0595125039569484,0.01991728326865505,0.02350800621231286,0.9322287093011229,0.056983400295816215,-0.2536406437764888,-0.8402009691081548,-0.6567072130418462,-0.07037118275118909,0.5014812639174892,0.05739431342421195,-0.019742958765074373,G1,Tipica
20,OAXACA,86,SAN ANDRES DINICUITI,2,7.432483807917119,3.4365221497148517,0.9910183699939159,0.03617412630288167,0.011259180226718915,0.012974978316484632,0.9334689604397252,-1.5065619833837278,-0.5176502803467629,0.6785529957204456,-1.7732893890965622,-0.35008001445879955,0.04679372649140344,0.14209837762254598,0.039987007311345975,G2,Tipica
20,OAXACA,398,SANTA MARIA APAZCO,1,7.094234845924755,6.084601651842455,0.9843682101695448,0.03968938740293356,0.01649081630307421,0.018982015368744762,0.9220258603635032,-0.4773636522024344,-1.0475871133043644,-0.2679712762254141,-0.8734522862850442,0.4628601560128177,0.6090335977206945,0.381059706268104,0.012224374918481284,G1,Tipica
20,OAXACA,204,SAN JUAN LACHIGALLA,3,7.731492029245684,3.181811440875662,0.9891881969308628,0.052655889145496536,0.020007013366784215,0.02382248534256826,0.9583486901219952,0.013389518070129405,-0.5157595065505998,0.7664897046053392,-1.2926290508036329,-0.7608906786076539,-0.06434920041289117,0.2207540086643724,-0.032968424854660144,G1,Tipica
20,OAXACA,529,SANTO TOMAS TAMAZULAPAN,0,7.443078374348516,5.347605804999417,0.988618938669512,0.08928571428571429,0.026356230623933604,0.029490295950851075,0.986292973176746,1.2664909804716349,-0.5079762078060259,-0.3433281705391432,-1.1966506982267746,-0.7027622485836097,0.4378473570838236,-0.21852185541599226,0.08275781552731011,G1,Tipica
20,OAXACA,449,SANTA MARIA ZANIZA,0,7.204892510204673,7.744106828372141,0.9541860977147276,0.11980033277870215,0.05271996587722338,0.0599233716525824,0.6727622087828204,6.430065461040379,-3.56284141575865,-0.2804474394287716,2.9974656669305024,1.93391180200812,0.4702364819227486,-0.10229495146746596,-0.05684868308585464,G0,Atípica en ICE principal
20,OAXACA,40,IXPANTEPEC NIEVES,2,6.946013991099227,2.6880447428376804,0.9847262345570252,0.02566633761105627,0.012152987711041022,0.014490730420136976,0.6520391311858759,-1.5460910414311992,-1.7817392032533923,1.28839151658367,-0.7490311118637676,-0.061291615438156026,-0.11692551673109515,-0.24986434806348606,-0.0399026735582967,G2,Tipica
20,OAXACA,510,SANTO DOMINGO IXCATLAN,0,6.236369590203704,8.063614785939698,0.9860597524885788,0.051440329218107005,0.026070739291446446,0.030871663223462003,0.6671994942290319,0.5050596298134313,-1.8099269445433528,-1.2839305309831166,0.22432347500537989,-0.609282269919024,1.3364347038067292,-0.18478802858191165,-0.11019106775176912,G1,Tipica
20,OAXACA,233,SAN LUCAS QUIAVINI,0,7.266128779556451,5.79001878696315,0.9901327295909222,0.04988994864269992,0.01719506735521016,0.020340559678986136,0.9664070556618692,-0.4591499739881786,-0.5497588715513597,-0.4512052955968362,-1.3639594790990726,-0.3437951577024969,0.5481636550455469,0.21709729837123415,-0.013491168005993905,G1,Tipica
20,OAXACA,532,SANTOS REYES TEPEJILLO,0,6.617402977974478,5.423741080720501,0.9719687849210972,0.07625899280575539,0.027688876312328654,0.033141527736537536,0.7453150506471004,1.9383752532407164,-2.466327917411625,0.3391491093541362,0.3828496738833643,1.0346460414880199,0.4304225516604631,-0.20945491748060333,-0.13271598923521602,G0,Tipica
20,OAXACA,49,MAGDALENA PEÐASCO,1,7.879291485082271,4.4826290826784,0.9924550631306216,0.023237800154918668,0.008948555117898722,0.010773219519785037,0.9032731868046779,-2.076518754005202,-0.3152662099415441,0.1388799968579731,-1.562195881735459,-0.2969011428148195,0.016656108880217745,0.2335359275548585,0.010364867906701759,G2,Tipica
20,OAXACA,107,SAN ANTONIO SINICAHUA,0,6.983789965258135,5.3548775158141755,0.9890151872940668,0.04961089494163424,0.014956789063932484,0.018414589153825902,0.9126395971207828,-0.7248972325432842,-0.8295535191855896,-0.17828232722502507,-1.3978606737092625,-0.1661637163473375,0.5345914604486193,0.025516818353550682,-0.06461066623122261,G1,Tipica
20,OAXACA,393,SANTA LUCIA MIAHUATLAN,0,7.666221925662725,7.43498887555208,0.9829602868598596,0.09431060994361866,0.029024746347558507,0.03254155330993963,0.9680686734110224,1.9199990055682687,-0.7016397984847471,-1.051750757270876,-0.3977833324264731,0.1440751942120911,0.7024571005620825,-0.1566239483099922,0.07003867646622022,G0,Tipica
20,OAXACA,280,SAN MIGUEL TENANGO,1,6.396929655216146,0.7517587796635011,0.9919242342132004,0.04166666666666666,0.015216001416802785,0.018412687911757875,0.9726958291431198,-0.8194775171773971,-1.0599827320343826,1.7463740117119555,-2.378712792143955,-1.1814960094494082,-0.09463710513706224,0.26493088604910875,-0.036309923351468334,G1,Tipica
20,OAXACA,380,SANTA CRUZ NUNDACO,0,7.676473646389156,7.721562773852028,0.9919236385236091,0.03901734104046243,0.013691312835178696,0.01666775943052689,0.9708898209847944,-1.148311111175868,-0.13807865197896646,-1.3234827965617504,-1.206994458498457,-0.07464424477719092,0.7953848120664521,0.31638521069512104,-0.03129068557950699,G1,Tipica
20,OAXACA,528,SANTO TOMAS OCOTEPEC,0,7.898411092811599,7.945473320273903,0.9903858960386386,0.02123625331816458,0.006746517298409519,0.008204532326819298,0.9433455162103744,-2.266323983440695,-0.1530237266036646,-1.2718387630602073,-1.2250809301611718,0.6603797370958516,0.6716372873414754,0.3778327520563053,0.014735419583394268,G2,Tipica
20,OAXACA,520,SANTO DOMINGO TONALA,4,8.668196064952765,3.711947722013086,0.983359692059392,0.0568884042166485,0.016435365647186496,0.019156921899899745,0.9652516045146484,-0.12837230245071407,-0.32949425243038977,0.8038193127293038,-0.9225837257034336,0.501426639545121,-0.3978509360426961,0.10512385139274444,0.023869645964822644,G1,Tipica
20,OAXACA,101,SAN ANTONINO EL ALTO,1,7.489970898834801,6.407115932593009,0.9851293091492852,0.008450704225352112,0.010558665709380688,0.011859831509587023,0.7641640340779645,-1.931509920003049,-1.1878697063873804,-0.35799795845734017,-0.4301556726958785,0.6188683867835721,0.410105714431902,0.3674785530128071,0.029097275641566944,G2,Tipica
20,OAXACA,305,SAN PEDRO HUAMELULA,5,8.897135342293316,2.8164016948968804,0.9835123415852222,0.04189824711415135,0.015451581602685066,0.01857514438109329,0.9260056363397736,-0.4728646681515444,-0.3870673326282509,1.2311619757237982,-0.7750951679383026,0.3351536640801742,-0.6721289974594002,0.2665677136688343,-0.02014563508940201,G1,Tipica
20,OAXACA,500,SANTIAGO YOLOMECATL,0,7.372118028337787,7.339995754405018,0.9821271819928579,0.03378817413905133,0.011221871915622662,0.013830559952113323,0.9623306374179482,-1.0248787982796923,-0.9053520933073264,-0.7148320531720084,-0.8879716397347784,1.3692488659415019,0.6614970425634114,0.4860713915865482,-0.03983063471983834,G1,Tipica
20,OAXACA,239,SAN MARTIN HUAMELULPAM,0,6.648984550024776,6.4500818663930355,0.9923127592157764,0.013123359580052492,0.0079413668758878,0.00966269485516336,0.7256114783580846,-2.5880973781205903,-1.1127867120934376,-0.6338635624463832,-1.1077772019680103,-0.2508405191666337,0.8403972118593659,-0.028811781113522044,-0.028463666495060994,G2,Tipica
20,OAXACA,343,SAN SEBASTIAN NICANANDUTA,0,7.111512116496157,6.654563540451244,0.9655055927086492,0.05055698371893744,0.01908611099456146,0.022972514989240828,0.14026101459951712,-0.04708140922927543,-3.7548551838041635,0.1952939778877208,2.3659440523334334,2.048618628899155,0.12243496151249138,-1.5098850917370206,-0.15873285870494014,G2,Atípica en segundo ICE
20,OAXACA,523,SANTO DOMINGO YANHUITLAN,1,7.044032897274685,4.089371368916416,0.9897998271602546,0.011473962930273609,0.012935713359430877,0.014280950853717509,0.1601050971023299,-2.6590112061856237,-2.412937553779323,0.4680401586210366,0.6311155837174587,-1.1952863409059915,-0.0007912579256803919,-1.3496664399952083,-0.006876267278302724,G2,Tipica
20,OAXACA,102,SAN ANTONINO MONTE VERDE,3,8.558718938244736,4.615271382903051,0.9861436659105636,0.03433220877158166,0.010300471121323077,0.012089935803083209,0.9162412261977682,-1.4360892878635394,-0.28769804797022996,0.36062384742143705,-1.0348065076057034,0.5868837590834606,-0.22473326248977396,0.1823421740790173,0.02924532942003227,G2,Tipica
20,OAXACA,482,SANTIAGO NUNDICHE,1,6.608000625296087,4.25140112078407,0.9923292669865243,0.00816326530612245,0.0072343484117696295,0.008605555318203251,0.7817464215234083,-2.6546981132534806,-1.1294185329802742,0.3592225999073094,-1.542203557320564,-0.43518993552322904,0.4463589297055751,0.1720206961553254,-0.0020345677380710072,G2,Tipica
20,OAXACA,91,SAN ANDRES NUXIÐO,1,7.217443431696533,3.980882733685455,0.9887283623174522,0.020209580838323356,0.009374286383072805,0.01115704958279991,0.10243916906996653,-2.9778033865703764,-2.4231126040433217,0.578980702424768,0.6163179200290181,-0.8250171631601517,-0.12933039719791944,-1.7868859847492873,-0.07091346675178714,G2,Tipica
20,OAXACA,565,YUTANDUCHI DE GUERRERO,0,6.739336627357174,5.897282095365257,0.9828245434548109,0.0602258469259724,0.02266428378645349,0.023793542230734675,0.2926197496274306,-0.3339730656943567,-2.5473259294309907,-0.1944496392737427,0.8883883237055887,-0.4134742583858662,0.4870469450466767,-1.5295782520024366,0.10935945850945032,G2,Tipica
20,OAXACA,253,SAN MATEO SINDIHUI,0,7.337587743538596,6.622571358798718,0.983116950382416,0.06884561891515995,0.02125239105400141,0.02464236238740583,0.5258577912457677,0.0316243731924384,-1.7351901867455524,-0.5666230225522069,0.39224232113587376,-9.437397570707076e-05,0.4746333053012977,-1.0964236705219004,-0.040078465449163166,G2,Tipica
20,OAXACA,281,SAN MIGUEL TEQUIXTEPEC,2,6.568077911411976,1.854968592231749,0.9911433437854472,0.012802275960170695,0.008616331877348516,0.01047257393282577,0.6088495024768759,-2.5516550982641437,-1.667616704047442,1.460949613524234,-1.2704904899499343,-0.8855693367350181,-0.06535543965635003,-0.3435672963173277,-0.0393935406866257,G2,Tipica
20,OAXACA,465,SANTIAGO IHUITLAN PLUMAS,1,5.6937321388027,1.8894900447393692,0.9860882086402329,0.0033783783783783786,0.002917935241971396,0.003427679442060541,0.2626642164689865,-3.648380897580958,-2.9916756962623734,1.7517955630555857,-0.5663826946614168,-0.18315664547087732,0.04323641200879233,-1.1950654422555729,-0.0379222834193049,G2,Tipica
20,OAXACA,315,SAN PEDRO MARTIR YUCUXACO,1,6.911747300251674,3.5020116294787496,0.9907636762860298,0.03292181069958848,0.01163411647284722,0.013847361401457635,0.9612290214286128,-1.4157206949818233,-0.7540748597803354,0.6425512200638942,-1.9262237692876338,-0.3682393245495797,0.23218661700883156,0.32048156188712884,0.0020640282592571816,G2,Tipica
20,OAXACA,9,ASUNCION TLACOLULITA,1,6.371611847231857,1.254119751947509,0.9847616275302884,-0.033057851239669415,0.024891693482654083,0.028866416075149073,0.42307039399451,-0.9553128183671262,-3.1446498643876377,1.795547728645,0.7155875541417841,-1.8121799564869008,-0.3705106504553643,0.8077709062971482,-0.099953550173911,G2,Tipica
20,OAXACA,159,SAN JERONIMO TAVICHE,0,7.134890851565884,5.017275619309077,0.9839712320022156,0.055508830950378465,0.01920800438593871,0.020154448439722958,0.8475827786109789,-0.09997933281933404,-1.2624145666319286,0.1253924028255458,-0.8458447749251571,0.2045608248665342,0.3093226020383181,-0.08522517439938683,0.15243550045948026,G1,Tipica
20,OAXACA,141,SAN FRANCISCO JALTEPETONGO,1,6.663132695990803,3.3832300624858953,0.9905838730988308,0.031620553359683785,0.011556705858291662,0.012616692760343669,0.8628885411273526,-1.6324755137633515,-1.0606881425722827,0.7285948405142653,-1.7480213941620901,-0.4421075213616424,0.2775592728239474,0.06610690136221284,0.07476628569982224,G2,Tipica
20,OAXACA,114,SAN BARTOLO YAUTEPEC,0,6.20455776256869,5.697294210253109,0.9610607377423878,0.06223175965665236,0.01928110838335834,0.020543860863116548,0.5018269122168247,0.7333147573595618,-3.6798424622108703,0.8240965999216957,1.1241167727640886,3.002479578998301,0.366321260158852,-0.7270877751177416,0.06442186118707433,G0,Tipica
20,OAXACA,352,SAN VICENTE NUÐU,0,5.902633333401366,5.736164791750439,0.9925808380091315,-0.0027247956403269754,0.005011506813605836,0.005655439474165318,0.4336003012530815,-3.615426113189562,-2.0332818520603637,-0.23106719911983034,-0.6607794001178224,-0.5529901463956978,0.8889813103492058,-0.6071066626983059,-0.013678388106128857,G2,Tipica
20,OAXACA,454,SANTIAGO ASTATA,2,7.982757702011113,7.11677754250138,0.983954747111468,0.04085257548845471,0.01523414241114292,0.018329890994918347,0.9425991605228909,-0.55269633108639,-0.5468146430131506,-0.6921503871107998,-0.5797716428831673,0.8133173703572376,0.500185050322055,0.3824443281177129,-0.034182450061351864,G1,Tipica
20,OAXACA,257,SAN MIGUEL ACHIUTLA,0,6.248042874508429,4.192619804674782,0.9889738250530468,-0.028195488721804513,0.014771451005737,0.015578228926947225,0.4084382344083927,-2.5766615708254417,-2.5848715242673723,0.4630757105138119,0.2124774851078333,-1.1230696975894736,0.3183090626021935,0.2323643197698224,0.04897870227004218,G2,Tipica
20,OAXACA,53,MAGDALENA YODOCONO DE PORFIRIO DIAZ,0,7.007600613951853,4.775742067534186,0.9809670587400228,0.08333333333333333,0.02769238582501493,0.03210578852250585,0.8728627738922488,1.6801319193509612,-1.48821124475136,0.22305406404310849,-0.516681797664209,-0.05343317034372565,0.32839743551531664,-0.1999139372359106,-0.025813785091973344,G0,Tipica
20,OAXACA,326,SAN PEDRO TAVICHE,0,6.763884908562435,5.768601458583987,0.989646515921062,0.015240328253223915,0.00461418822861533,0.005654324265185729,0.910201669435499,-2.596990769762919,-0.847851953266137,-0.21404196490906746,-1.743075161375108,0.5226228262686339,0.6543758746704912,0.3408586893339158,0.012629423605684887,G2,Tipica
20,OAXACA,480,SANTIAGO NEJAPILLA,0,5.0238805208462765,4.227694931232387,0.9924058622179815,0.006622516556291391,0.007787519616591934,0.008567459254827268,-0.12778566602532535,-3.901301010179392,-3.576308524885808,0.4606570525901528,0.5182926683537254,-1.5835280317771343,0.7805576104571497,-2.224506078017402,-0.058109602147729665,G2,Atípica en segundo ICE
20,OAXACA,54,MAGDALENA ZAHUATLAN,0,5.7899601708972535,5.199216255750959,0.98658779045376,0.03481012658227848,0.016739265547469708,0.018480216180058386,0.27367278526513605,-1.5513480116398446,-2.8081687213623088,0.09100406284636997,0.32588730740409805,-0.770494158702777,0.7511506950464596,-1.3031205003499344,-0.0037955302847609094,G2,Tipica
20,OAXACA,248,SAN MATEO ETLATONGO,0,6.80128303447162,6.190508550778065,0.9775827426513918,0.053927315357561546,0.022091643652601325,0.025606865708147887,0.7462038797941279,0.5580159971847822,-1.9983711223541296,-0.13584712684562258,0.07514060600185027,0.784868770376143,0.5667679562023387,-0.05717633827548808,-0.037477577283844266,G1,Atípica en segundo ICE
